,is_returning,num_bikes_available,num_ebikes_available,station_id,is_installed,last_reported,eightd_has_available_keys,legacy_id,num_docks_disabled,num_bikes_disabled,station_status,num_docks_available,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
214,True,8,0,282,True,2020-07-29 21:19:39+00:00,False,282,0,1,active,6,True,,,2020-07-29 21:39:00,2020
215,True,3,0,296,True,2020-07-29 21:38:39+00:00,False,296,0,0,active,20,True,,,2020-07-29 21:39:00,2020
216,True,14,0,318,True,2020-07-29 21:30:58+00:00,False,318,0,1,active,4,True,,,2020-07-29 21:39:00,2020
217,True,10,0,319,True,2020-07-29 20:47:14+00:00,False,319,0,0,active,15,True,,,2020-07-29 21:39:00,2020
218,True,12,0,327,True,2020-07-29 20:57:01+00:00,False,327,0,0,active,3,True,,,2020-07-29 21:39:00,2020
219,True,9,0,328,True,2020-07-29 21:32:17+00:00,False,328,0,0,active,6,True,,,2020-07-29 21:39:00,2020
220,True,13,0,329,True,2020-07-29 20:52:55+00:00,False,329,0,0,active,2,True,,,2020-07-29 21:39:00,2020
221,True,9,0,330,True,2020-07-29 21:28:00+00:00,False,330,0,0,active,6,True,,,2020-07-29 21:39:00,2020
222,True,12,0,331,True,2020-07-29 21:38:52+00:00,False,331,0,1,active,2,True,,,2020-07-29 21:39:00,2020
223,True,14,0,332,True,2020-07-29 21:10:36+00:00,False,332,0,1,active,0,True,,,2020-07-29 21:39:00,2020
224,True,23,0,333,True,2020-07-29 21:20:58+00:00,False,333,0,0,active,2,True,,,2020-07-29 21:39:00,2020
225,True,9,0,334,True,2020-07-29 21:07:31+00:00,False,334,0,0,active,10,True,,,2020-07-29 21:39:00,2020
226,True,10,0,335,True,2020-07-29 21:38:15+00:00,False,335,0,0,active,9,True,,,2020-07-29 21:39:00,2020
227,True,11,0,336,True,2020-07-29 21:08:19+00:00,False,336,0,0,active,4,True,,,2020-07-29 21:39:00,2020
228,True,13,0,337,True,2020-07-29 21:15:37+00:00,False,337,0,1,active,1,True,,,2020-07-29 21:39:00,2020
229,True,2,0,338,True,2020-07-29 21:36:04+00:00,False,338,0,0,active,13,True,,,2020-07-29 21:39:00,2020
230,True,9,0,339,True,2020-07-29 21:04:36+00:00,False,339,0,0,active,6,True,,,2020-07-29 21:39:00,2020
231,True,13,0,340,True,2020-07-29 15:27:12+00:00,False,340,0,1,active,5,True,,,2020-07-29 21:39:00,2020
232,True,8,0,341,True,2020-07-29 15:51:22+00:00,True,341,0,0,active,7,True,,,2020-07-29 21:39:00,2020
233,True,3,0,342,True,2020-07-29 21:37:07+00:00,False,342,0,0,active,12,True,,,2020-07-29 21:39:00,2020
234,True,4,0,343,True,2020-07-29 15:29:35+00:00,False,343,0,1,active,10,True,,,2020-07-29 21:39:00,2020
235,True,1,0,344,True,2020-07-29 21:37:22+00:00,False,344,0,0,active,18,True,,,2020-07-29 21:39:00,2020
236,True,4,0,345,True,2020-07-29 21:21:00+00:00,False,345,0,1,active,14,True,,,2020-07-29 21:39:00,2020
237,True,0,0,346,True,2020-07-29 21:10:34+00:00,False,346,0,0,active,15,True,,,2020-07-29 21:39:00,2020
238,True,5,0,347,True,2020-07-29 17:43:34+00:00,False,347,0,0,active,10,True,,,2020-07-29 21:39:00,2020
239,True,8,0,348,True,2020-07-29 21:36:09+00:00,False,348,0,2,active,5,True,,,2020-07-29 21:39:00,2020
240,True,3,0,349,True,2020-07-29 16:21:16+00:00,True,349,0,0,active,14,True,,,2020-07-29 21:39:00,2020
241,True,4,0,350,True,2020-07-29 21:25:27+00:00,False,350,0,0,active,13,True,,,2020-07-29 21:39:00,2020
242,True,4,0,351,True,2020-07-29 20:14:54+00:00,False,351,0,0,active,11,True,,,2020-07-29 21:39:00,2020
243,True,7,0,352,True,2020-07-29 21:37:35+00:00,False,352,0,0,active,8,True,,,2020-07-29 21:39:00,2020
244,True,13,0,353,True,2020-07-29 13:28:03+00:00,True,353,0,0,active,2,True,,,2020-07-29 21:39:00,2020
245,True,0,0,354,True,2020-07-29 20:54:11+00:00,False,354,0,0,active,15,True,,,2020-07-29 21:39:00,2020
246,True,12,0,355,True,2020-07-29 20:24:25+00:00,False,355,0,0,active,5,True,,,2020-07-29 21:39:00,2020
247,True,15,0,356,True,2020-07-29 21:38:06+00:00,False,356,0,0,active,8,True,,,2020-07-29 21:39:00,2020
248,True,12,0,357,True,2020-07-29 21:36:07+00:00,False,357,0,0,active,3,True,,,2020-07-29 21:39:00,2020
249,True,5,0,358,True,2020-07-29 21:18:59+00:00,False,358,0,0,active,14,True,,,2020-07-29 21:39:00,2020
250,True,0,0,359,True,2020-07-29 21:38:33+00:00,False,359,0,0,active,15,True,,,2020-07-29 21:39:00,2020
251,True,1,0,360,True,2020-07-29 21:36:06+00:00,False,360,0,0,active,14,True,,,2020-07-29 21:39:00,2020
252,True,13,0,361,True,2020-07-29 21:00:14+00:00,False,361,0,0,active,6,True,,,2020-07-29 21:39:00,2020
253,True,12,0,362,True,2020-07-29 21:29:25+00:00,False,362,0,0,active,7,True,,,2020-07-29 21:39:00,2020
254,True,15,0,363,True,2020-07-29 21:25:37+00:00,False,363,0,0,active,4,True,,,2020-07-29 21:39:00,2020
255,True,8,0,364,True,2020-07-29 21:38:35+00:00,False,364,0,2,active,9,True,,,2020-07-29 21:39:00,2020
256,True,3,0,365,True,2020-07-29 21:36:29+00:00,False,365,0,0,active,16,True,,,2020-07-29 21:39:00,2020
257,True,8,0,366,True,2020-07-29 21:33:12+00:00,False,366,0,0,active,7,True,,,2020-07-29 21:39:00,2020
258,True,17,0,367,True,2020-07-29 21:25:07+00:00,False,367,0,1,active,1,True,,,2020-07-29 21:39:00,2020
259,True,3,0,368,True,2020-07-29 20:26:52+00:00,False,368,0,0,active,12,True,,,2020-07-29 21:39:00,2020
260,True,5,0,369,True,2020-07-29 21:38:41+00:00,False,369,0,1,active,9,True,,,2020-07-29 21:39:00,2020
261,True,11,0,370,True,2020-07-29 21:21:54+00:00,False,370,0,1,active,7,True,,,2020-07-29 21:39:00,2020
262,True,7,0,371,True,2020-07-29 21:18:21+00:00,False,371,0,0,active,12,True,,,2020-07-29 21:39:00,2020
263,True,14,0,372,True,2020-07-29 21:37:34+00:00,False,372,0,0,active,5,True,,,2020-07-29 21:39:00,2020
264,True,6,0,373,True,2020-07-29 21:19:08+00:00,False,373,0,0,active,9,True,,,2020-07-29 21:39:00,2020
265,True,6,0,374,True,2020-07-29 21:33:12+00:00,False,374,0,0,active,13,True,,,2020-07-29 21:39:00,2020
266,True,10,0,376,True,2020-07-29 21:21:52+00:00,False,376,0,0,active,5,True,,,2020-07-29 21:39:00,2020
267,True,16,0,377,True,2020-07-29 21:35:02+00:00,False,377,0,0,active,3,True,,,2020-07-29 21:39:00,2020
268,True,7,0,378,True,2020-07-29 21:27:24+00:00,False,378,0,0,active,12,True,,,2020-07-29 21:39:00,2020
269,True,7,0,379,True,2020-07-29 21:13:34+00:00,False,379,0,0,active,8,True,,,2020-07-29 21:39:00,2020
270,True,5,0,380,True,2020-07-29 21:37:44+00:00,False,380,0,1,active,12,True,,,2020-07-29 21:39:00,2020
271,True,13,0,381,True,2020-07-29 21:31:35+00:00,False,381,0,1,active,5,True,,,2020-07-29 21:39:00,2020
272,True,9,0,384,True,2020-07-29 21:38:37+00:00,True,384,0,1,active,9,True,,,2020-07-29 21:39:00,2020
273,True,5,0,385,True,2020-07-29 21:31:01+00:00,False,385,1,0,active,9,True,,,2020-07-29 21:39:00,2020
274,True,8,0,386,True,2020-07-29 21:32:25+00:00,False,386,0,0,active,11,True,,,2020-07-29 21:39:00,2020
275,True,11,0,387,True,2020-07-29 21:13:19+00:00,False,387,0,0,active,4,True,,,2020-07-29 21:39:00,2020
276,True,3,0,388,True,2020-07-29 08:59:07+00:00,False,388,0,0,active,8,True,,,2020-07-29 21:39:00,2020
277,True,9,0,389,True,2020-07-29 17:16:59+00:00,False,389,0,0,active,5,True,,,2020-07-29 21:39:00,2020
278,True,15,0,390,True,2020-07-29 10:46:04+00:00,False,390,0,0,active,0,True,,,2020-07-29 21:39:00,2020
279,True,11,0,391,True,2020-07-29 20:33:17+00:00,False,391,0,0,active,4,True,,,2020-07-29 21:39:00,2020
280,True,9,0,392,True,2020-07-29 16:37:29+00:00,False,392,0,0,active,6,True,,,2020-07-29 21:39:00,2020
281,True,6,0,393,True,2020-07-28 16:21:03+00:00,False,393,0,0,active,9,True,,,2020-07-29 21:39:00,2020
282,True,1,0,394,True,2020-07-29 19:54:46+00:00,False,394,0,0,active,13,True,,,2020-07-29 21:39:00,2020
283,True,6,0,395,True,2020-07-29 14:45:26+00:00,False,395,0,0,active,9,True,,,2020-07-29 21:39:00,2020
284,True,9,0,396,True,2020-07-29 17:56:52+00:00,False,396,0,0,active,6,True,,,2020-07-29 21:39:00,2020
285,True,9,0,397,True,2020-07-29 16:43:59+00:00,False,397,0,0,active,6,True,,,2020-07-29 21:39:00,2020
286,True,7,0,398,True,2020-07-29 21:30:09+00:00,False,398,0,0,active,12,True,,,2020-07-29 21:39:00,2020
287,True,3,0,399,True,2020-07-29 21:36:43+00:00,False,399,0,0,active,12,True,,,2020-07-29 21:39:00,2020
288,True,11,0,400,True,2020-07-29 21:20:00+00:00,False,400,0,0,active,16,True,,,2020-07-29 21:39:00,2020
289,True,14,0,401,True,2020-07-29 20:53:44+00:00,False,401,0,0,active,1,True,,,2020-07-29 21:39:00,2020
290,True,2,0,402,True,2020-07-29 20:16:12+00:00,False,402,0,0,active,13,True,,,2020-07-29 21:39:00,2020
291,True,2,0,403,True,2020-07-29 21:38:25+00:00,False,403,0,0,active,13,True,,,2020-07-29 21:39:00,2020
292,True,4,0,404,True,2020-07-29 21:19:35+00:00,False,404,0,0,active,12,True,,,2020-07-29 21:39:00,2020
293,True,10,0,405,True,2020-07-29 21:37:17+00:00,False,405,0,1,active,8,True,,,2020-07-29 21:39:00,2020
294,True,1,0,406,True,2020-07-29 21:09:54+00:00,False,406,0,1,active,13,True,,,2020-07-29 21:39:00,2020
295,True,6,0,407,True,2020-07-29 20:42:59+00:00,False,407,0,0,active,13,True,,,2020-07-29 21:39:00,2020
296,True,7,0,408,True,2020-07-29 21:08:05+00:00,False,408,0,0,active,8,True,,,2020-07-29 21:39:00,2020
297,True,5,0,409,True,2020-07-29 21:21:29+00:00,False,409,0,0,active,14,True,,,2020-07-29 21:39:00,2020
298,True,14,0,410,True,2020-07-29 21:36:37+00:00,False,410,0,2,active,3,True,,,2020-07-29 21:39:00,2020
299,True,12,0,411,True,2020-07-29 16:18:58+00:00,False,411,0,2,active,1,True,,,2020-07-29 21:39:00,2020
300,True,14,0,412,True,2020-07-29 21:31:50+00:00,False,412,0,0,active,5,True,,,2020-07-29 21:39:00,2020
301,True,11,0,413,True,2020-07-29 21:38:52+00:00,False,413,0,1,active,7,True,,,2020-07-29 21:39:00,2020
302,True,3,0,414,True,2020-07-29 21:09:32+00:00,False,414,0,0,active,20,True,,,2020-07-29 21:39:00,2020
303,True,2,0,415,True,2020-07-29 21:12:26+00:00,False,415,0,0,active,17,True,,,2020-07-29 21:39:00,2020
304,True,1,0,416,True,2020-07-29 21:25:33+00:00,False,416,0,0,active,14,True,,,2020-07-29 21:39:00,2020
305,True,9,0,417,True,2020-07-29 21:35:38+00:00,False,417,0,0,active,10,True,,,2020-07-29 21:39:00,2020
306,True,12,0,419,True,2020-07-29 21:23:41+00:00,False,419,0,0,active,3,True,,,2020-07-29 21:39:00,2020
307,False,0,0,420,False,1970-01-02 00:00:00+00:00,False,420,0,0,out_of_service,0,False,,,2020-07-29 21:39:00,1970
308,True,9,0,421,True,2020-07-29 14:32:21+00:00,False,421,0,1,active,9,True,,,2020-07-29 21:39:00,2020
309,True,14,0,422,True,2020-07-29 15:13:37+00:00,False,422,0,0,active,1,True,,,2020-07-29 21:39:00,2020
310,True,9,0,423,True,2020-07-29 19:04:10+00:00,False,423,0,0,active,10,True,,,2020-07-29 21:39:00,2020
311,True,2,0,424,True,2020-07-29 20:35:06+00:00,False,424,0,1,active,16,True,,,2020-07-29 21:39:00,2020
312,True,4,0,425,True,2020-07-29 20:42:32+00:00,False,425,0,0,active,12,True,,,2020-07-29 21:39:00,2020
313,True,13,0,426,True,2020-07-29 21:30:05+00:00,False,426,0,0,active,14,True,,,2020-07-29 21:39:00,2020
314,True,8,0,427,True,2020-07-29 10:20:22+00:00,False,427,0,0,active,11,True,,,2020-07-29 21:39:00,2020
315,True,9,0,428,True,2020-07-29 21:36:12+00:00,False,428,0,0,active,10,True,,,2020-07-29 21:39:00,2020
316,True,15,0,430,True,2020-07-29 19:39:05+00:00,False,430,0,0,active,4,True,,,2020-07-29 21:39:00,2020
317,True,0,0,431,True,2020-07-29 19:06:58+00:00,False,431,0,1,active,14,True,,,2020-07-29 21:39:00,2020
318,True,6,0,432,True,2020-07-29 13:57:01+00:00,False,432,0,0,active,13,True,,,2020-07-29 21:39:00,2020
319,True,0,0,433,True,2020-07-29 13:58:30+00:00,False,433,0,1,active,18,True,,,2020-07-29 21:39:00,2020
320,True,8,0,434,True,2020-07-29 21:07:27+00:00,False,434,0,1,active,10,True,,,2020-07-29 21:39:00,2020
321,True,11,0,435,True,2020-07-29 18:37:38+00:00,False,435,0,2,active,2,True,,,2020-07-29 21:39:00,2020
322,True,4,0,436,True,2020-07-29 19:02:12+00:00,False,436,0,0,active,11,True,,,2020-07-29 21:39:00,2020
323,True,6,0,437,True,2020-07-29 21:32:08+00:00,False,437,0,0,active,13,True,,,2020-07-29 21:39:00,2020
324,True,4,0,440,True,2020-07-29 21:10:36+00:00,False,440,0,0,active,13,True,,,2020-07-29 21:39:00,2020
325,True,16,0,441,True,2020-07-29 21:04:45+00:00,False,441,0,0,active,3,True,,,2020-07-29 21:39:00,2020
326,True,3,0,442,True,2020-07-29 19:08:35+00:00,False,442,0,0,active,12,True,,,2020-07-29 21:39:00,2020
327,True,6,0,443,True,2020-07-29 18:44:06+00:00,False,443,0,0,active,13,True,,,2020-07-29 21:39:00,2020
328,True,9,0,445,True,2020-07-29 21:23:05+00:00,False,445,0,0,active,10,True,,,2020-07-29 21:39:00,2020
329,True,5,0,446,True,2020-07-29 21:35:53+00:00,False,446,0,0,active,7,True,,,2020-07-29 21:39:00,2020
330,True,1,0,447,True,2020-07-29 20:22:43+00:00,False,447,0,0,active,18,True,,,2020-07-29 21:39:00,2020
331,True,4,0,448,True,2020-07-29 14:20:33+00:00,False,448,0,0,active,7,True,,,2020-07-29 21:39:00,2020
332,True,0,0,449,False,1970-01-02 00:00:00+00:00,False,449,0,0,out_of_service,0,True,,,2020-07-29 21:39:00,1970
333,True,3,0,450,True,2020-07-29 21:29:28+00:00,False,450,0,0,active,12,True,,,2020-07-29 21:39:00,2020
334,True,4,0,451,True,2020-07-29 21:07:03+00:00,False,451,0,0,active,11,True,,,2020-07-29 21:39:00,2020
335,True,6,0,452,True,2020-07-29 21:36:21+00:00,False,452,0,0,active,9,True,,,2020-07-29 21:39:00,2020
336,True,3,0,453,True,2020-07-29 21:27:02+00:00,False,453,0,0,active,12,True,,,2020-07-29 21:39:00,2020
337,True,6,0,454,True,2020-07-29 21:08:44+00:00,False,454,0,0,active,9,True,,,2020-07-29 21:39:00,2020
