,station_status,num_bikes_disabled,eightd_has_available_keys,num_ebikes_available,is_installed,last_reported,legacy_id,num_docks_available,is_returning,is_renting,num_docks_disabled,num_bikes_available,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
277,active,0,False,0,True,2020-08-18 18:56:16+00:00,389,8,True,True,0,6,389,,,2020-08-18 19:14:30,2020
278,active,0,False,0,True,2020-08-18 15:43:58+00:00,390,7,True,True,0,8,390,,,2020-08-18 19:14:30,2020
279,active,0,False,0,True,2020-08-18 13:31:28+00:00,391,1,True,True,0,14,391,,,2020-08-18 19:14:30,2020
280,active,0,False,0,True,2020-08-18 18:54:31+00:00,392,8,True,True,0,7,392,,,2020-08-18 19:14:30,2020
281,active,0,False,0,True,2020-08-18 10:52:53+00:00,393,8,True,True,0,7,393,,,2020-08-18 19:14:30,2020
282,active,0,False,0,True,2020-08-18 08:58:30+00:00,394,14,True,True,0,0,394,,,2020-08-18 19:14:30,2020
283,active,0,False,0,True,2020-08-18 17:56:43+00:00,395,3,True,True,0,12,395,,,2020-08-18 19:14:30,2020
284,active,0,False,0,True,2020-08-18 08:58:51+00:00,396,4,True,True,0,11,396,,,2020-08-18 19:14:30,2020
285,active,1,False,0,True,2020-08-18 18:40:19+00:00,397,9,True,True,0,5,397,,,2020-08-18 19:14:30,2020
286,active,0,False,0,True,2020-08-18 19:05:42+00:00,398,5,True,True,0,14,398,,,2020-08-18 19:14:30,2020
287,active,0,False,0,True,2020-08-18 19:01:42+00:00,399,6,True,True,0,9,399,,,2020-08-18 19:14:30,2020
288,active,0,False,0,True,2020-08-18 17:07:13+00:00,400,8,True,True,0,19,400,,,2020-08-18 19:14:30,2020
