,last_reported,is_renting,eightd_has_available_keys,num_bikes_available,num_docks_available,num_bikes_disabled,legacy_id,num_ebikes_available,is_installed,station_id,num_docks_disabled,station_status,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
141,2020-08-05 23:56:54+00:00,True,False,7,8,0,162,0,True,162,0,active,True,,,2020-08-06 00:22:45,2020
142,2020-08-06 00:16:34+00:00,True,True,5,14,0,163,0,True,163,0,active,True,,,2020-08-06 00:22:45,2020
143,2020-08-06 00:17:55+00:00,True,False,4,10,1,167,0,True,167,0,active,True,,,2020-08-06 00:22:45,2020
144,2020-08-05 23:11:15+00:00,True,False,11,7,1,169,0,True,169,0,active,True,,,2020-08-06 00:22:45,2020
145,2020-08-05 18:31:26+00:00,True,True,0,14,0,170,0,True,170,0,active,True,,,2020-08-06 00:22:45,2020
146,2020-08-05 22:21:58+00:00,True,True,8,15,0,171,0,True,171,0,active,True,,,2020-08-06 00:22:45,2020
147,2020-08-05 23:58:17+00:00,True,True,6,8,0,173,0,True,173,0,active,True,,,2020-08-06 00:22:45,2020
148,2020-08-06 00:16:07+00:00,True,False,5,8,2,174,0,True,174,0,active,True,,,2020-08-06 00:22:45,2020
149,2020-08-06 00:09:18+00:00,True,True,6,11,0,175,0,True,175,0,active,True,,,2020-08-06 00:22:45,2020
150,2020-08-05 23:55:07+00:00,True,False,11,4,0,176,0,True,176,0,active,True,,,2020-08-06 00:22:45,2020
151,2020-08-06 00:20:58+00:00,True,False,5,14,0,177,0,True,177,0,active,True,,,2020-08-06 00:22:45,2020
152,2020-08-06 00:14:12+00:00,True,False,5,14,0,178,0,True,178,0,active,True,,,2020-08-06 00:22:45,2020
153,2020-08-06 00:14:43+00:00,True,False,7,18,0,179,0,True,179,0,active,True,,,2020-08-06 00:22:45,2020
154,2020-08-05 23:32:30+00:00,True,False,11,8,0,180,0,True,180,0,active,True,,,2020-08-06 00:22:45,2020
155,2020-08-06 00:19:01+00:00,True,False,16,3,0,181,0,True,181,0,active,True,,,2020-08-06 00:22:45,2020
156,2020-08-05 23:33:24+00:00,True,True,3,16,0,182,0,True,182,0,active,True,,,2020-08-06 00:22:45,2020
157,2020-08-06 00:08:29+00:00,True,False,7,12,0,183,0,True,183,0,active,True,,,2020-08-06 00:22:45,2020
158,2020-08-06 00:14:53+00:00,True,False,2,17,0,184,0,True,184,0,active,True,,,2020-08-06 00:22:45,2020
159,2020-08-06 00:22:26+00:00,True,False,1,14,0,185,0,True,185,0,active,True,,,2020-08-06 00:22:45,2020
160,2020-08-05 23:52:56+00:00,True,True,2,13,0,186,0,True,186,0,active,True,,,2020-08-06 00:22:45,2020
161,2020-08-05 23:58:27+00:00,True,False,13,2,0,187,0,True,187,0,active,True,,,2020-08-06 00:22:45,2020
162,2020-08-06 00:19:36+00:00,True,False,8,7,0,188,0,True,188,0,active,True,,,2020-08-06 00:22:45,2020
163,2020-08-06 00:19:29+00:00,True,True,1,21,1,189,0,True,189,0,active,True,,,2020-08-06 00:22:45,2020
164,2020-08-06 00:18:48+00:00,True,True,5,30,2,190,0,True,190,0,active,True,,,2020-08-06 00:22:45,2020
165,2020-08-05 21:48:36+00:00,True,False,1,14,0,191,0,True,191,0,active,True,,,2020-08-06 00:22:45,2020
166,2020-08-06 00:18:20+00:00,True,False,0,19,0,192,0,True,192,0,active,True,,,2020-08-06 00:22:45,2020
167,2020-08-05 23:43:24+00:00,True,True,3,11,1,193,0,True,193,0,active,True,,,2020-08-06 00:22:45,2020
168,2020-08-05 23:32:25+00:00,True,False,3,16,0,194,0,True,194,0,active,True,,,2020-08-06 00:22:45,2020
169,2020-08-06 00:00:52+00:00,True,False,7,15,1,195,0,True,195,0,active,True,,,2020-08-06 00:22:45,2020
170,2020-08-06 00:21:32+00:00,True,True,4,6,0,196,0,True,196,0,active,True,,,2020-08-06 00:22:45,2020
171,2020-08-06 00:13:47+00:00,True,False,0,15,0,197,0,True,197,0,active,True,,,2020-08-06 00:22:45,2020
172,2020-08-05 22:16:32+00:00,True,False,5,10,0,199,0,True,199,0,active,True,,,2020-08-06 00:22:45,2020
173,2020-08-06 00:05:46+00:00,True,False,15,4,0,200,0,True,200,0,active,True,,,2020-08-06 00:22:45,2020
174,2020-08-05 16:42:59+00:00,True,False,5,10,0,201,0,True,201,0,active,True,,,2020-08-06 00:22:45,2020
175,2020-08-05 21:55:58+00:00,True,False,8,7,0,202,0,True,202,0,active,True,,,2020-08-06 00:22:45,2020
176,2020-08-05 23:08:39+00:00,True,False,5,10,0,203,0,True,203,0,active,True,,,2020-08-06 00:22:45,2020
177,2020-08-06 00:18:14+00:00,True,False,8,6,1,204,0,True,204,0,active,True,,,2020-08-06 00:22:45,2020
178,2020-08-05 22:49:33+00:00,True,False,7,8,0,205,0,True,205,0,active,True,,,2020-08-06 00:22:45,2020
179,2020-08-06 00:18:22+00:00,True,False,4,19,0,206,0,True,206,0,active,True,,,2020-08-06 00:22:45,2020
180,2020-08-06 00:15:33+00:00,True,True,11,4,0,208,0,True,208,0,active,True,,,2020-08-06 00:22:45,2020
181,2020-08-05 21:16:59+00:00,True,False,5,10,0,209,0,True,209,0,active,True,,,2020-08-06 00:22:45,2020
182,2020-08-05 23:05:35+00:00,True,False,0,15,0,210,0,True,210,0,active,True,,,2020-08-06 00:22:45,2020
183,2020-08-05 23:30:11+00:00,True,False,14,5,0,211,0,True,211,0,active,True,,,2020-08-06 00:22:45,2020
184,2020-08-05 23:45:38+00:00,True,False,20,13,0,212,0,True,212,0,active,True,,,2020-08-06 00:22:45,2020
185,2020-08-05 23:46:11+00:00,True,True,6,10,0,213,0,True,213,0,active,True,,,2020-08-06 00:22:45,2020
