,last_reported,is_returning,num_bikes_disabled,station_id,is_renting,num_docks_disabled,num_ebikes_available,is_installed,num_bikes_available,station_status,num_docks_available,eightd_has_available_keys,legacy_id,timestamp_of_data_read_request,year_station_last_reported
227,2020-08-04 23:47:53+00:00,True,0,336,True,0,0,True,12,active,3,False,336,2020-08-05 06:08:10,2020
228,2020-08-05 01:06:43+00:00,True,0,337,True,0,0,True,13,active,2,False,337,2020-08-05 06:08:10,2020
229,2020-08-05 03:58:49+00:00,True,0,338,True,0,0,True,10,active,5,False,338,2020-08-05 06:08:10,2020
230,2020-08-05 03:03:01+00:00,True,0,339,True,0,0,True,11,active,4,False,339,2020-08-05 06:08:10,2020
231,2020-08-04 17:02:48+00:00,True,0,340,True,0,0,True,16,active,3,False,340,2020-08-05 06:08:10,2020
232,2020-08-05 00:14:54+00:00,True,0,341,True,0,0,True,6,active,9,True,341,2020-08-05 06:08:10,2020
233,2020-08-05 05:36:43+00:00,True,0,342,True,0,0,True,14,active,1,False,342,2020-08-05 06:08:10,2020
234,2020-08-04 19:00:47+00:00,True,0,343,True,0,0,True,6,active,9,False,343,2020-08-05 06:08:10,2020
235,2020-08-05 00:24:44+00:00,True,0,344,True,0,0,True,3,active,16,False,344,2020-08-05 06:08:10,2020
236,2020-08-05 05:32:25+00:00,True,0,345,True,0,0,True,13,active,6,False,345,2020-08-05 06:08:10,2020
237,2020-08-05 00:39:07+00:00,True,0,346,True,0,0,True,2,active,13,False,346,2020-08-05 06:08:10,2020
238,2020-08-04 18:55:15+00:00,True,0,347,True,0,0,True,5,active,10,False,347,2020-08-05 06:08:10,2020
239,2020-08-04 23:35:49+00:00,True,0,348,True,0,0,True,12,active,3,False,348,2020-08-05 06:08:10,2020
240,2020-08-05 02:42:53+00:00,True,0,349,True,0,0,True,8,active,9,True,349,2020-08-05 06:08:10,2020
241,2020-08-04 22:20:29+00:00,True,0,350,True,0,0,True,5,active,12,False,350,2020-08-05 06:08:10,2020
242,2020-08-05 01:26:40+00:00,True,1,351,True,0,0,True,10,active,4,False,351,2020-08-05 06:08:10,2020
243,2020-08-05 02:07:09+00:00,True,0,352,True,0,0,True,9,active,6,False,352,2020-08-05 06:08:10,2020
244,2020-08-04 18:26:56+00:00,True,0,353,True,0,0,True,8,active,7,True,353,2020-08-05 06:08:10,2020
245,2020-08-05 05:25:01+00:00,True,0,354,True,0,0,True,8,active,7,False,354,2020-08-05 06:08:10,2020
246,2020-08-04 21:38:51+00:00,True,0,355,True,0,0,True,12,active,5,False,355,2020-08-05 06:08:10,2020
247,2020-08-05 02:35:10+00:00,True,0,356,True,0,0,True,10,active,13,False,356,2020-08-05 06:08:10,2020
248,2020-08-05 01:30:06+00:00,True,0,357,True,0,0,True,9,active,6,False,357,2020-08-05 06:08:10,2020
249,2020-08-05 03:39:12+00:00,True,0,358,True,0,0,True,13,active,6,False,358,2020-08-05 06:08:10,2020
250,2020-08-05 05:40:48+00:00,True,1,359,True,0,0,True,0,active,14,False,359,2020-08-05 06:08:10,2020
251,2020-08-04 23:05:41+00:00,True,0,360,True,0,0,True,2,active,13,False,360,2020-08-05 06:08:10,2020
252,2020-08-05 00:52:40+00:00,True,0,361,True,0,0,True,5,active,14,False,361,2020-08-05 06:08:10,2020
253,2020-08-05 00:40:17+00:00,True,0,362,True,0,0,True,18,active,1,False,362,2020-08-05 06:08:10,2020
254,2020-08-05 04:04:42+00:00,True,0,363,True,0,0,True,16,active,3,False,363,2020-08-05 06:08:10,2020
255,2020-08-05 02:07:03+00:00,True,0,364,True,0,0,True,8,active,11,False,364,2020-08-05 06:08:10,2020
256,2020-08-05 04:22:25+00:00,True,1,365,True,0,0,True,1,active,17,False,365,2020-08-05 06:08:10,2020
257,2020-08-05 01:55:49+00:00,True,0,366,True,0,0,True,4,active,11,False,366,2020-08-05 06:08:10,2020
258,2020-08-05 02:32:39+00:00,True,0,367,True,0,0,True,14,active,5,False,367,2020-08-05 06:08:10,2020
259,2020-08-04 23:12:21+00:00,True,1,368,True,0,0,True,1,active,13,False,368,2020-08-05 06:08:10,2020
260,2020-08-05 02:50:38+00:00,True,0,369,True,0,0,True,15,active,0,False,369,2020-08-05 06:08:10,2020
261,2020-08-05 02:58:03+00:00,True,0,370,True,0,0,True,9,active,10,False,370,2020-08-05 06:08:10,2020
262,2020-08-04 16:52:53+00:00,True,0,371,True,0,0,True,13,active,6,False,371,2020-08-05 06:08:10,2020
263,2020-08-05 01:27:12+00:00,True,0,372,True,0,0,True,8,active,11,False,372,2020-08-05 06:08:10,2020
264,2020-08-05 03:09:24+00:00,True,0,373,True,0,0,True,12,active,3,False,373,2020-08-05 06:08:10,2020
265,2020-08-05 03:15:59+00:00,True,0,374,True,0,0,True,8,active,11,False,374,2020-08-05 06:08:10,2020
266,2020-08-05 00:01:14+00:00,True,0,376,True,0,0,True,1,active,14,False,376,2020-08-05 06:08:10,2020
267,2020-08-05 03:27:08+00:00,True,0,377,True,0,0,True,6,active,13,False,377,2020-08-05 06:08:10,2020
268,2020-08-05 04:24:11+00:00,True,0,378,True,0,0,True,10,active,9,False,378,2020-08-05 06:08:10,2020
269,2020-08-05 03:41:23+00:00,True,0,379,True,0,0,True,10,active,5,False,379,2020-08-05 06:08:10,2020
270,2020-08-05 05:16:02+00:00,True,0,380,True,0,0,True,4,active,14,False,380,2020-08-05 06:08:10,2020
271,2020-08-05 05:20:11+00:00,True,1,381,True,0,0,True,10,active,8,False,381,2020-08-05 06:08:10,2020
272,2020-08-05 00:54:24+00:00,True,0,384,True,0,0,True,4,active,15,True,384,2020-08-05 06:08:10,2020
273,2020-08-05 03:29:30+00:00,True,1,385,True,1,0,True,1,active,12,False,385,2020-08-05 06:08:10,2020
274,2020-08-05 04:31:08+00:00,True,0,386,True,0,0,True,7,active,12,False,386,2020-08-05 06:08:10,2020
275,2020-08-05 04:22:46+00:00,True,0,387,True,0,0,True,10,active,5,False,387,2020-08-05 06:08:10,2020
276,2020-08-04 23:27:59+00:00,True,0,388,True,0,0,True,3,active,8,False,388,2020-08-05 06:08:10,2020
277,2020-08-04 23:38:22+00:00,True,0,389,True,0,0,True,11,active,3,False,389,2020-08-05 06:08:10,2020
278,2020-08-05 04:57:47+00:00,True,0,390,True,0,0,True,13,active,2,False,390,2020-08-05 06:08:10,2020
279,2020-08-05 00:14:12+00:00,True,0,391,True,0,0,True,15,active,0,False,391,2020-08-05 06:08:10,2020
280,2020-08-04 22:20:08+00:00,True,0,392,True,0,0,True,9,active,6,False,392,2020-08-05 06:08:10,2020
281,2020-08-04 23:26:57+00:00,True,0,393,True,0,0,True,5,active,10,False,393,2020-08-05 06:08:10,2020
282,2020-08-05 01:25:03+00:00,True,0,394,True,0,0,True,2,active,12,False,394,2020-08-05 06:08:10,2020
283,2020-08-04 22:15:17+00:00,True,0,395,True,0,0,True,10,active,5,False,395,2020-08-05 06:08:10,2020
284,2020-08-04 08:56:09+00:00,True,0,396,True,0,0,True,12,active,3,False,396,2020-08-05 06:08:10,2020
285,2020-08-05 05:20:53+00:00,True,0,397,True,0,0,True,4,active,11,False,397,2020-08-05 06:08:10,2020
286,2020-08-05 01:12:35+00:00,True,0,398,True,0,0,True,3,active,16,False,398,2020-08-05 06:08:10,2020
287,2020-08-05 01:47:24+00:00,True,0,399,True,0,0,True,12,active,3,False,399,2020-08-05 06:08:10,2020
288,2020-08-05 03:23:14+00:00,True,1,400,True,0,0,True,5,active,21,False,400,2020-08-05 06:08:10,2020
289,2020-08-05 00:24:46+00:00,True,0,401,True,0,0,True,12,active,3,False,401,2020-08-05 06:08:10,2020
290,2020-08-05 02:54:12+00:00,True,0,402,True,0,0,True,4,active,11,False,402,2020-08-05 06:08:10,2020
291,2020-08-05 02:52:29+00:00,True,0,403,True,0,0,True,15,active,0,False,403,2020-08-05 06:08:10,2020
292,2020-08-05 03:21:48+00:00,True,0,404,True,0,0,True,15,active,1,False,404,2020-08-05 06:08:10,2020
293,2020-08-05 01:43:43+00:00,True,0,405,True,0,0,True,18,active,1,False,405,2020-08-05 06:08:10,2020
294,2020-08-04 22:48:12+00:00,True,0,406,True,0,0,True,12,active,3,False,406,2020-08-05 06:08:10,2020
295,2020-08-04 23:38:32+00:00,True,0,407,True,0,0,True,5,active,14,False,407,2020-08-05 06:08:10,2020
296,2020-08-05 04:02:05+00:00,True,0,408,True,0,0,True,8,active,7,False,408,2020-08-05 06:08:10,2020
297,2020-08-05 02:55:41+00:00,True,0,409,True,0,0,True,14,active,5,False,409,2020-08-05 06:08:10,2020
298,2020-08-04 19:17:28+00:00,True,0,410,True,0,0,True,15,active,4,False,410,2020-08-05 06:08:10,2020
299,2020-08-05 04:32:05+00:00,True,0,411,True,0,0,True,14,active,1,False,411,2020-08-05 06:08:10,2020
300,2020-08-05 05:45:31+00:00,True,0,412,True,0,0,True,8,active,11,False,412,2020-08-05 06:08:10,2020
301,2020-08-05 01:31:21+00:00,True,0,413,True,0,0,True,19,active,0,False,413,2020-08-05 06:08:10,2020
302,2020-08-05 00:03:55+00:00,True,0,414,True,0,0,True,0,active,23,False,414,2020-08-05 06:08:10,2020
303,2020-08-05 05:02:31+00:00,True,0,415,True,0,0,True,10,active,9,False,415,2020-08-05 06:08:10,2020
304,2020-08-05 03:47:05+00:00,True,0,416,True,0,0,True,4,active,11,False,416,2020-08-05 06:08:10,2020
305,2020-08-05 00:38:47+00:00,True,0,417,True,0,0,True,19,active,0,False,417,2020-08-05 06:08:10,2020
306,2020-08-05 00:47:18+00:00,True,0,419,True,0,0,True,7,active,8,False,419,2020-08-05 06:08:10,2020
307,1970-01-02 00:00:00+00:00,False,0,420,False,0,0,False,0,out_of_service,0,False,420,2020-08-05 06:08:10,1970
308,2020-08-04 12:11:15+00:00,True,1,421,True,0,0,True,12,active,6,False,421,2020-08-05 06:08:10,2020
309,2020-08-04 20:30:09+00:00,True,0,422,True,0,0,True,14,active,1,False,422,2020-08-05 06:08:10,2020
310,2020-08-05 00:27:44+00:00,True,0,423,True,0,0,True,11,active,8,False,423,2020-08-05 06:08:10,2020
311,2020-08-04 23:06:23+00:00,True,0,424,True,0,0,True,6,active,13,False,424,2020-08-05 06:08:10,2020
312,2020-08-04 10:32:00+00:00,True,0,425,True,0,0,True,0,active,16,False,425,2020-08-05 06:08:10,2020
313,2020-08-05 02:18:24+00:00,True,0,426,True,0,0,True,6,active,21,False,426,2020-08-05 06:08:10,2020
314,2020-08-04 17:25:29+00:00,True,0,427,True,0,0,True,2,active,17,False,427,2020-08-05 06:08:10,2020
315,2020-08-05 02:14:54+00:00,True,0,428,True,0,0,True,12,active,7,False,428,2020-08-05 06:08:10,2020
316,2020-08-04 14:55:40+00:00,True,0,430,True,0,0,True,17,active,2,False,430,2020-08-05 06:08:10,2020
317,2020-08-04 16:08:38+00:00,True,0,431,True,0,0,True,1,active,14,False,431,2020-08-05 06:08:10,2020
318,2020-08-04 22:51:58+00:00,True,0,432,True,0,0,True,8,active,11,False,432,2020-08-05 06:08:10,2020
319,2020-08-04 15:16:13+00:00,True,0,433,True,0,0,True,0,active,19,False,433,2020-08-05 06:08:10,2020
320,2020-08-04 22:01:08+00:00,True,0,434,True,0,0,True,3,active,16,False,434,2020-08-05 06:08:10,2020
321,2020-08-04 18:39:43+00:00,True,0,435,True,0,0,True,15,active,0,False,435,2020-08-05 06:08:10,2020
322,2020-08-05 00:44:10+00:00,True,2,436,True,0,0,True,3,active,10,False,436,2020-08-05 06:08:10,2020
323,2020-08-05 04:44:41+00:00,True,0,437,True,0,0,True,18,active,1,False,437,2020-08-05 06:08:10,2020
324,2020-08-05 01:20:29+00:00,True,0,440,True,0,0,True,14,active,3,False,440,2020-08-05 06:08:10,2020
325,2020-08-05 02:01:39+00:00,True,0,441,True,0,0,True,16,active,3,False,441,2020-08-05 06:08:10,2020
326,2020-08-04 21:57:09+00:00,True,0,442,True,0,0,True,7,active,8,False,442,2020-08-05 06:08:10,2020
327,2020-08-04 22:52:32+00:00,True,0,443,True,0,0,True,3,active,16,False,443,2020-08-05 06:08:10,2020
328,2020-08-05 05:44:32+00:00,True,0,445,True,0,0,True,14,active,5,False,445,2020-08-05 06:08:10,2020
329,2020-08-05 05:13:02+00:00,True,0,446,True,0,0,True,0,active,12,False,446,2020-08-05 06:08:10,2020
330,2020-08-04 23:27:04+00:00,True,0,447,True,0,0,True,4,active,15,False,447,2020-08-05 06:08:10,2020
331,2020-08-04 19:23:50+00:00,True,0,448,True,0,0,True,2,active,9,False,448,2020-08-05 06:08:10,2020
332,1970-01-02 00:00:00+00:00,True,0,449,True,0,0,False,0,out_of_service,0,False,449,2020-08-05 06:08:10,1970
333,2020-08-05 03:36:49+00:00,True,0,450,True,0,0,True,11,active,4,False,450,2020-08-05 06:08:10,2020
334,2020-08-05 04:00:45+00:00,True,0,451,True,0,0,True,11,active,4,False,451,2020-08-05 06:08:10,2020
335,2020-08-05 03:29:07+00:00,True,0,452,True,0,0,True,9,active,6,False,452,2020-08-05 06:08:10,2020
336,2020-08-05 03:23:00+00:00,True,0,453,True,0,0,True,5,active,10,False,453,2020-08-05 06:08:10,2020
337,2020-08-05 04:20:18+00:00,True,0,454,True,0,0,True,11,active,4,False,454,2020-08-05 06:08:10,2020
338,2020-08-04 23:38:21+00:00,True,0,455,True,0,0,True,10,active,2,False,455,2020-08-05 06:08:10,2020
