,num_ebikes_available,station_status,num_docks_disabled,is_installed,num_bikes_available,station_id,legacy_id,num_bikes_disabled,num_docks_available,is_returning,eightd_has_available_keys,is_renting,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
178,0,active,0,True,4,205,205,1,10,True,False,True,2020-07-30 08:26:04+00:00,,,2020-07-30 15:13:00,2020
179,0,active,0,True,13,206,206,0,10,True,False,True,2020-07-30 14:50:42+00:00,,,2020-07-30 15:13:00,2020
180,0,active,0,True,15,208,208,0,0,True,True,True,2020-07-30 08:56:36+00:00,,,2020-07-30 15:13:00,2020
181,0,active,0,True,12,209,209,1,2,True,False,True,2020-07-30 08:20:08+00:00,,,2020-07-30 15:13:00,2020
182,0,active,0,True,1,210,210,0,14,True,False,True,2020-07-30 13:13:26+00:00,,,2020-07-30 15:13:00,2020
183,0,active,0,True,14,211,211,1,4,True,False,True,2020-07-30 15:08:54+00:00,,,2020-07-30 15:13:00,2020
184,0,active,0,True,9,212,212,0,24,True,False,True,2020-07-30 13:43:36+00:00,,,2020-07-30 15:13:00,2020
185,0,active,0,True,7,213,213,0,9,True,True,True,2020-07-30 14:22:53+00:00,,,2020-07-30 15:13:00,2020
186,0,active,0,True,9,214,214,0,6,True,False,True,2020-07-30 15:06:00+00:00,,,2020-07-30 15:13:00,2020
187,0,active,0,True,11,215,215,0,4,True,False,True,2020-07-30 10:36:08+00:00,,,2020-07-30 15:13:00,2020
188,0,active,0,True,17,216,216,1,1,True,False,True,2020-07-30 08:25:30+00:00,,,2020-07-30 15:13:00,2020
189,0,active,0,True,5,217,217,0,14,True,False,True,2020-07-30 14:28:00+00:00,,,2020-07-30 15:13:00,2020
190,0,active,0,True,6,218,218,0,9,True,False,True,2020-07-30 14:43:30+00:00,,,2020-07-30 15:13:00,2020
191,0,active,0,True,9,219,219,0,6,True,False,True,2020-07-30 08:41:13+00:00,,,2020-07-30 15:13:00,2020
