,station_status,num_ebikes_available,is_returning,num_docks_disabled,legacy_id,is_renting,num_bikes_disabled,last_reported,eightd_has_available_keys,station_id,is_installed,num_bikes_available,num_docks_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
247,active,0,True,0,356,True,1,2020-08-05 17:23:53+00:00,False,356,True,18,4,,,2020-08-05 17:33:40,2020
248,active,0,True,0,357,True,0,2020-08-05 16:54:50+00:00,False,357,True,4,11,,,2020-08-05 17:33:40,2020
249,active,0,True,0,358,True,0,2020-08-05 15:15:05+00:00,False,358,True,11,8,,,2020-08-05 17:33:40,2020
250,active,0,True,0,359,True,0,2020-08-05 17:31:44+00:00,False,359,True,12,3,,,2020-08-05 17:33:40,2020
251,active,0,True,0,360,True,1,2020-08-05 17:26:12+00:00,False,360,True,1,13,,,2020-08-05 17:33:40,2020
252,active,0,True,0,361,True,0,2020-08-05 17:17:40+00:00,False,361,True,7,12,,,2020-08-05 17:33:40,2020
253,active,0,True,0,362,True,0,2020-08-05 16:04:37+00:00,False,362,True,18,1,,,2020-08-05 17:33:40,2020
254,active,0,True,0,363,True,0,2020-08-05 17:14:37+00:00,False,363,True,7,12,,,2020-08-05 17:33:40,2020
255,active,0,True,0,364,True,0,2020-08-05 17:24:38+00:00,False,364,True,4,15,,,2020-08-05 17:33:40,2020
256,active,0,True,0,365,True,1,2020-08-05 17:16:59+00:00,False,365,True,16,2,,,2020-08-05 17:33:40,2020
257,active,0,True,0,366,True,0,2020-08-05 17:12:10+00:00,False,366,True,0,15,,,2020-08-05 17:33:40,2020
258,active,0,True,0,367,True,0,2020-08-05 16:36:52+00:00,False,367,True,14,5,,,2020-08-05 17:33:40,2020
259,active,0,True,0,368,True,0,2020-08-05 17:14:54+00:00,False,368,True,4,11,,,2020-08-05 17:33:40,2020
260,active,0,True,0,369,True,0,2020-08-05 16:23:22+00:00,False,369,True,0,15,,,2020-08-05 17:33:40,2020
261,active,0,True,0,370,True,0,2020-08-05 17:24:00+00:00,False,370,True,9,10,,,2020-08-05 17:33:40,2020
262,active,0,True,0,371,True,0,2020-08-04 16:52:53+00:00,False,371,True,13,6,,,2020-08-05 17:33:40,2020
263,active,0,True,0,372,True,0,2020-08-05 17:00:15+00:00,False,372,True,9,10,,,2020-08-05 17:33:40,2020
264,active,0,True,0,373,True,0,2020-08-05 08:51:45+00:00,False,373,True,12,3,,,2020-08-05 17:33:40,2020
265,active,0,True,0,374,True,0,2020-08-05 17:27:58+00:00,False,374,True,14,5,,,2020-08-05 17:33:40,2020
266,active,0,True,0,376,True,0,2020-08-05 17:20:41+00:00,False,376,True,1,14,,,2020-08-05 17:33:40,2020
267,active,0,True,0,377,True,1,2020-08-05 17:14:52+00:00,False,377,True,1,17,,,2020-08-05 17:33:40,2020
268,active,0,True,0,378,True,0,2020-08-05 17:05:06+00:00,False,378,True,1,18,,,2020-08-05 17:33:40,2020
269,active,0,True,0,379,True,0,2020-08-05 17:20:15+00:00,False,379,True,5,10,,,2020-08-05 17:33:40,2020
270,active,0,True,0,380,True,1,2020-08-05 17:31:50+00:00,False,380,True,15,2,,,2020-08-05 17:33:40,2020
271,active,0,True,0,381,True,1,2020-08-05 16:47:49+00:00,False,381,True,7,11,,,2020-08-05 17:33:40,2020
272,active,0,True,0,384,True,0,2020-08-05 17:17:55+00:00,True,384,True,17,2,,,2020-08-05 17:33:40,2020
273,active,0,True,1,385,True,1,2020-08-05 17:32:09+00:00,False,385,True,11,2,,,2020-08-05 17:33:40,2020
274,active,0,True,0,386,True,0,2020-08-05 17:13:31+00:00,False,386,True,11,8,,,2020-08-05 17:33:40,2020
275,active,0,True,0,387,True,1,2020-08-05 16:33:17+00:00,False,387,True,10,4,,,2020-08-05 17:33:40,2020
276,active,0,True,0,388,True,0,2020-08-05 17:30:50+00:00,False,388,True,2,9,,,2020-08-05 17:33:40,2020
277,active,0,True,0,389,True,0,2020-08-04 23:38:22+00:00,False,389,True,11,3,,,2020-08-05 17:33:40,2020
278,active,0,True,0,390,True,0,2020-08-05 14:37:29+00:00,False,390,True,12,3,,,2020-08-05 17:33:40,2020
279,active,0,True,0,391,True,0,2020-08-05 13:38:52+00:00,False,391,True,14,1,,,2020-08-05 17:33:40,2020
280,active,0,True,0,392,True,0,2020-08-05 16:32:11+00:00,False,392,True,9,6,,,2020-08-05 17:33:40,2020
281,active,0,True,0,393,True,0,2020-08-05 14:35:51+00:00,False,393,True,5,10,,,2020-08-05 17:33:40,2020
282,active,0,True,0,394,True,0,2020-08-05 01:25:03+00:00,False,394,True,2,12,,,2020-08-05 17:33:40,2020
283,active,0,True,0,395,True,0,2020-08-05 16:10:28+00:00,False,395,True,8,7,,,2020-08-05 17:33:40,2020
284,active,0,True,0,396,True,0,2020-08-04 08:56:09+00:00,False,396,True,12,3,,,2020-08-05 17:33:40,2020
285,active,0,True,0,397,True,0,2020-08-05 16:34:41+00:00,False,397,True,3,12,,,2020-08-05 17:33:40,2020
286,active,0,True,0,398,True,0,2020-08-05 17:03:47+00:00,False,398,True,3,16,,,2020-08-05 17:33:40,2020
287,active,0,True,0,399,True,0,2020-08-05 15:17:57+00:00,False,399,True,13,2,,,2020-08-05 17:33:40,2020
288,active,0,True,0,400,True,1,2020-08-05 16:12:10+00:00,False,400,True,5,21,,,2020-08-05 17:33:40,2020
289,active,0,True,0,401,True,0,2020-08-05 16:32:16+00:00,False,401,True,9,6,,,2020-08-05 17:33:40,2020
290,active,0,True,0,402,True,0,2020-08-05 14:26:48+00:00,False,402,True,0,15,,,2020-08-05 17:33:40,2020
291,active,0,True,0,403,True,0,2020-08-05 17:05:50+00:00,False,403,True,9,6,,,2020-08-05 17:33:40,2020
292,active,0,True,0,404,True,0,2020-08-05 17:31:55+00:00,False,404,True,11,5,,,2020-08-05 17:33:40,2020
293,active,0,True,0,405,True,0,2020-08-05 16:46:46+00:00,False,405,True,18,1,,,2020-08-05 17:33:40,2020
294,active,0,True,0,406,True,0,2020-08-05 17:20:18+00:00,False,406,True,7,8,,,2020-08-05 17:33:40,2020
295,active,0,True,0,407,True,0,2020-08-05 16:41:38+00:00,False,407,True,2,17,,,2020-08-05 17:33:40,2020
296,active,0,True,0,408,True,0,2020-08-05 17:32:18+00:00,False,408,True,8,7,,,2020-08-05 17:33:40,2020
297,active,0,True,0,409,True,1,2020-08-05 16:22:24+00:00,False,409,True,8,10,,,2020-08-05 17:33:40,2020
298,active,0,True,0,410,True,0,2020-08-05 15:23:09+00:00,False,410,True,13,6,,,2020-08-05 17:33:40,2020
299,active,0,True,0,411,True,0,2020-08-05 17:11:54+00:00,False,411,True,13,2,,,2020-08-05 17:33:40,2020
300,active,0,True,0,412,True,0,2020-08-05 13:08:39+00:00,False,412,True,5,14,,,2020-08-05 17:33:40,2020
301,active,0,True,0,413,True,0,2020-08-05 17:10:57+00:00,False,413,True,14,5,,,2020-08-05 17:33:40,2020
302,active,0,True,0,414,True,0,2020-08-05 16:10:23+00:00,False,414,True,0,23,,,2020-08-05 17:33:40,2020
303,active,0,True,0,415,True,0,2020-08-05 17:25:34+00:00,False,415,True,6,13,,,2020-08-05 17:33:40,2020
304,active,0,True,0,416,True,0,2020-08-05 17:31:33+00:00,False,416,True,7,8,,,2020-08-05 17:33:40,2020
305,active,0,True,0,417,True,0,2020-08-05 17:23:36+00:00,False,417,True,4,15,,,2020-08-05 17:33:40,2020
306,active,0,True,0,419,True,0,2020-08-05 17:27:55+00:00,False,419,True,10,5,,,2020-08-05 17:33:40,2020
307,out_of_service,0,False,0,420,False,0,1970-01-02 00:00:00+00:00,False,420,False,0,0,,,2020-08-05 17:33:40,1970
308,active,0,True,0,421,True,0,2020-08-05 16:11:59+00:00,False,421,True,13,6,,,2020-08-05 17:33:40,2020
309,active,0,True,0,422,True,0,2020-08-05 08:57:23+00:00,False,422,True,14,1,,,2020-08-05 17:33:40,2020
310,active,0,True,0,423,True,0,2020-08-05 00:27:44+00:00,False,423,True,11,8,,,2020-08-05 17:33:40,2020
311,active,0,True,0,424,True,0,2020-08-05 14:51:07+00:00,False,424,True,4,15,,,2020-08-05 17:33:40,2020
312,active,0,True,0,425,True,0,2020-08-05 17:30:54+00:00,False,425,True,7,9,,,2020-08-05 17:33:40,2020
313,active,0,True,0,426,True,0,2020-08-05 17:27:06+00:00,False,426,True,11,16,,,2020-08-05 17:33:40,2020
314,active,0,True,0,427,True,0,2020-08-05 15:33:31+00:00,False,427,True,1,18,,,2020-08-05 17:33:40,2020
315,active,0,True,0,428,True,0,2020-08-05 14:32:44+00:00,False,428,True,12,7,,,2020-08-05 17:33:40,2020
316,active,0,True,0,430,True,0,2020-08-05 15:04:25+00:00,False,430,True,17,2,,,2020-08-05 17:33:40,2020
317,active,0,True,0,431,True,0,2020-08-05 10:07:24+00:00,False,431,True,0,15,,,2020-08-05 17:33:40,2020
318,active,0,True,0,432,True,0,2020-08-04 22:51:58+00:00,False,432,True,8,11,,,2020-08-05 17:33:40,2020
319,active,0,True,0,433,True,0,2020-08-05 08:57:19+00:00,False,433,True,0,19,,,2020-08-05 17:33:40,2020
320,active,0,True,0,434,True,0,2020-08-05 11:00:41+00:00,False,434,True,3,16,,,2020-08-05 17:33:40,2020
321,active,0,True,0,435,True,0,2020-08-05 16:44:59+00:00,False,435,True,14,1,,,2020-08-05 17:33:40,2020
322,active,0,True,0,436,True,2,2020-08-05 16:55:10+00:00,False,436,True,3,10,,,2020-08-05 17:33:40,2020
323,active,0,True,0,437,True,0,2020-08-05 16:42:04+00:00,False,437,True,15,4,,,2020-08-05 17:33:40,2020
324,active,0,True,0,440,True,0,2020-08-05 17:11:17+00:00,False,440,True,12,5,,,2020-08-05 17:33:40,2020
325,active,0,True,0,441,True,0,2020-08-05 16:23:43+00:00,False,441,True,14,5,,,2020-08-05 17:33:40,2020
326,active,0,True,0,442,True,0,2020-08-05 15:16:33+00:00,False,442,True,4,11,,,2020-08-05 17:33:40,2020
327,active,0,True,0,443,True,0,2020-08-05 13:58:14+00:00,False,443,True,4,15,,,2020-08-05 17:33:40,2020
328,active,0,True,0,445,True,0,2020-08-05 16:52:49+00:00,False,445,True,11,8,,,2020-08-05 17:33:40,2020
329,active,0,True,0,446,True,0,2020-08-05 17:31:59+00:00,False,446,True,11,1,,,2020-08-05 17:33:40,2020
330,active,0,True,0,447,True,0,2020-08-05 17:07:01+00:00,False,447,True,1,18,,,2020-08-05 17:33:40,2020
331,active,0,True,0,448,True,0,2020-08-04 19:23:50+00:00,False,448,True,2,9,,,2020-08-05 17:33:40,2020
332,out_of_service,0,True,0,449,True,0,1970-01-02 00:00:00+00:00,False,449,False,0,0,,,2020-08-05 17:33:40,1970
333,active,0,True,0,450,True,0,2020-08-05 17:28:49+00:00,False,450,True,7,8,,,2020-08-05 17:33:40,2020
334,active,0,True,0,451,True,0,2020-08-05 17:13:57+00:00,False,451,True,6,9,,,2020-08-05 17:33:40,2020
335,active,0,True,0,452,True,0,2020-08-05 16:21:25+00:00,False,452,True,4,11,,,2020-08-05 17:33:40,2020
336,active,0,True,0,453,True,0,2020-08-05 15:49:37+00:00,False,453,True,4,11,,,2020-08-05 17:33:40,2020
337,active,0,True,0,454,True,0,2020-08-05 17:25:27+00:00,False,454,True,14,1,,,2020-08-05 17:33:40,2020
338,active,0,True,0,455,True,0,2020-08-05 16:29:35+00:00,False,455,True,10,2,,,2020-08-05 17:33:40,2020
339,active,0,True,0,457,True,0,2020-08-05 17:02:33+00:00,False,457,True,4,7,,,2020-08-05 17:33:40,2020
340,active,0,True,0,458,True,0,2020-08-05 16:41:16+00:00,False,458,True,4,7,,,2020-08-05 17:33:40,2020
