,num_ebikes_available,station_id,legacy_id,num_docks_available,eightd_has_available_keys,is_returning,num_bikes_disabled,last_reported,is_renting,is_installed,num_docks_disabled,station_status,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
183,0,211,211,3,False,True,1,2020-07-29 18:41:38+00:00,True,True,0,active,15,,,2020-07-29 18:45:20,2020
184,0,212,212,25,False,True,0,2020-07-29 18:45:16+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
185,0,213,213,7,True,True,0,2020-07-29 17:14:01+00:00,True,True,0,active,9,,,2020-07-29 18:45:20,2020
186,0,214,214,4,False,True,0,2020-07-29 18:33:29+00:00,True,True,0,active,11,,,2020-07-29 18:45:20,2020
187,0,215,215,3,False,True,0,2020-07-29 16:16:33+00:00,True,True,0,active,12,,,2020-07-29 18:45:20,2020
188,0,216,216,3,False,True,1,2020-07-29 08:24:18+00:00,True,True,0,active,15,,,2020-07-29 18:45:20,2020
189,0,217,217,14,False,True,0,2020-07-29 17:57:17+00:00,True,True,0,active,5,,,2020-07-29 18:45:20,2020
190,0,218,218,8,False,True,0,2020-07-29 18:29:23+00:00,True,True,0,active,7,,,2020-07-29 18:45:20,2020
191,0,219,219,6,False,True,0,2020-07-29 17:58:44+00:00,True,True,0,active,9,,,2020-07-29 18:45:20,2020
192,0,221,221,16,False,True,0,2020-07-29 18:39:19+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
193,0,222,222,11,True,True,0,2020-07-29 18:41:05+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
194,0,224,224,9,False,True,0,2020-07-29 14:38:24+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
195,0,225,225,9,False,True,1,2020-07-29 18:39:56+00:00,True,True,0,active,9,,,2020-07-29 18:45:20,2020
196,0,226,226,12,False,True,0,2020-07-29 16:47:37+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
197,0,227,227,11,False,True,0,2020-07-29 18:27:20+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
198,0,228,228,13,False,True,0,2020-07-29 17:26:31+00:00,True,True,0,active,6,,,2020-07-29 18:45:20,2020
199,0,232,232,8,False,True,0,2020-07-29 17:44:10+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
200,0,233,233,12,False,True,1,2020-07-29 18:05:22+00:00,True,True,0,active,2,,,2020-07-29 18:45:20,2020
201,0,234,234,11,False,True,0,2020-07-29 15:34:57+00:00,True,True,0,active,4,,,2020-07-29 18:45:20,2020
202,0,235,235,5,False,True,0,2020-07-29 18:35:55+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
203,0,236,236,7,False,True,0,2020-07-29 18:05:43+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
204,0,239,239,12,False,True,0,2020-07-29 17:09:38+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
205,0,255,255,4,False,True,0,2020-07-29 17:50:43+00:00,True,True,0,active,11,,,2020-07-29 18:45:20,2020
206,0,258,258,7,False,True,0,2020-07-29 12:20:53+00:00,True,True,0,active,8,,,2020-07-29 18:45:20,2020
207,0,259,259,15,False,True,0,2020-07-29 10:42:10+00:00,True,True,0,active,0,,,2020-07-29 18:45:20,2020
208,0,260,260,2,False,True,3,2020-07-29 18:00:33+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
