,num_ebikes_available,station_id,num_docks_available,num_bikes_disabled,num_docks_disabled,legacy_id,is_renting,eightd_has_available_keys,station_status,num_bikes_available,is_returning,is_installed,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
167,0,193,11,0,0,193,True,True,active,4,True,True,2020-08-01 00:18:21+00:00,,,2020-08-01 00:23:25,2020
168,0,194,5,0,0,194,True,False,active,14,True,True,2020-07-31 19:33:38+00:00,,,2020-08-01 00:23:25,2020
169,0,195,8,0,0,195,True,False,active,15,True,True,2020-08-01 00:22:54+00:00,,,2020-08-01 00:23:25,2020
170,0,196,9,1,0,196,True,True,active,0,True,True,2020-07-31 22:18:01+00:00,,,2020-08-01 00:23:25,2020
171,0,197,12,0,0,197,True,False,active,3,True,True,2020-08-01 00:15:01+00:00,,,2020-08-01 00:23:25,2020
172,0,199,5,2,0,199,True,False,active,8,True,True,2020-07-31 23:34:36+00:00,,,2020-08-01 00:23:25,2020
173,0,200,5,0,0,200,True,False,active,14,True,True,2020-07-31 22:37:15+00:00,,,2020-08-01 00:23:25,2020
174,0,201,14,0,0,201,True,False,active,1,True,True,2020-07-31 23:29:42+00:00,,,2020-08-01 00:23:25,2020
175,0,202,14,0,0,202,True,False,active,1,True,True,2020-08-01 00:06:34+00:00,,,2020-08-01 00:23:25,2020
176,0,203,9,0,0,203,True,False,active,6,True,True,2020-07-31 22:34:17+00:00,,,2020-08-01 00:23:25,2020
177,0,204,10,0,0,204,True,False,active,5,True,True,2020-07-31 23:20:00+00:00,,,2020-08-01 00:23:25,2020
178,0,205,8,0,0,205,True,False,active,7,True,True,2020-07-31 17:39:13+00:00,,,2020-08-01 00:23:25,2020
179,0,206,14,0,0,206,True,False,active,9,True,True,2020-07-31 23:50:09+00:00,,,2020-08-01 00:23:25,2020
180,0,208,3,0,0,208,True,True,active,12,True,True,2020-07-31 23:39:16+00:00,,,2020-08-01 00:23:25,2020
181,0,209,5,1,0,209,True,False,active,9,True,True,2020-07-31 23:54:16+00:00,,,2020-08-01 00:23:25,2020
182,0,210,13,0,0,210,True,False,active,2,True,True,2020-07-31 22:27:56+00:00,,,2020-08-01 00:23:25,2020
183,0,211,1,1,0,211,True,False,active,17,True,True,2020-08-01 00:22:59+00:00,,,2020-08-01 00:23:25,2020
184,0,212,14,0,0,212,True,False,active,19,True,True,2020-07-31 23:50:38+00:00,,,2020-08-01 00:23:25,2020
185,0,213,13,0,0,213,True,True,active,3,True,True,2020-07-31 23:58:07+00:00,,,2020-08-01 00:23:25,2020
186,0,214,15,0,0,214,True,False,active,0,True,True,2020-08-01 00:19:51+00:00,,,2020-08-01 00:23:25,2020
187,0,215,8,0,0,215,True,False,active,7,True,True,2020-08-01 00:04:35+00:00,,,2020-08-01 00:23:25,2020
188,0,216,3,0,0,216,True,False,active,16,True,True,2020-07-31 23:43:21+00:00,,,2020-08-01 00:23:25,2020
189,0,217,16,0,0,217,True,False,active,3,True,True,2020-07-31 23:31:21+00:00,,,2020-08-01 00:23:25,2020
190,0,218,1,0,0,218,True,False,active,14,True,True,2020-08-01 00:19:01+00:00,,,2020-08-01 00:23:25,2020
191,0,219,4,1,0,219,True,False,active,10,True,True,2020-08-01 00:17:23+00:00,,,2020-08-01 00:23:25,2020
192,0,221,11,0,0,221,True,False,active,8,True,True,2020-08-01 00:20:08+00:00,,,2020-08-01 00:23:25,2020
193,0,222,13,0,0,222,True,True,active,1,True,True,2020-08-01 00:22:45+00:00,,,2020-08-01 00:23:25,2020
194,0,224,5,2,0,224,True,False,active,10,True,True,2020-08-01 00:20:33+00:00,,,2020-08-01 00:23:25,2020
195,0,225,6,0,0,225,True,False,active,13,True,True,2020-08-01 00:23:05+00:00,,,2020-08-01 00:23:25,2020
196,0,226,11,1,0,226,True,False,active,3,True,True,2020-08-01 00:10:46+00:00,,,2020-08-01 00:23:25,2020
197,0,227,10,0,0,227,True,False,active,9,True,True,2020-08-01 00:00:07+00:00,,,2020-08-01 00:23:25,2020
