,legacy_id,eightd_has_available_keys,num_docks_disabled,is_installed,num_docks_available,last_reported,is_renting,num_bikes_available,is_returning,num_bikes_disabled,station_status,station_id,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
223,332,False,0,True,13,2020-07-30 19:05:56+00:00,True,2,True,0,active,332,0,,,2020-07-30 19:07:45,2020
224,333,False,0,True,8,2020-07-30 19:06:30+00:00,True,17,True,0,active,333,0,,,2020-07-30 19:07:45,2020
225,334,False,0,True,0,2020-07-30 18:19:55+00:00,True,19,True,0,active,334,0,,,2020-07-30 19:07:45,2020
226,335,False,0,True,8,2020-07-30 18:58:18+00:00,True,11,True,0,active,335,0,,,2020-07-30 19:07:45,2020
227,336,False,0,True,3,2020-07-30 15:39:42+00:00,True,12,True,0,active,336,0,,,2020-07-30 19:07:45,2020
228,337,False,0,True,1,2020-07-30 18:45:32+00:00,True,13,True,1,active,337,0,,,2020-07-30 19:07:45,2020
229,338,False,0,True,14,2020-07-30 18:29:18+00:00,True,1,True,0,active,338,0,,,2020-07-30 19:07:45,2020
230,339,False,0,True,3,2020-07-30 18:50:32+00:00,True,12,True,0,active,339,0,,,2020-07-30 19:07:45,2020
231,340,False,0,True,5,2020-07-30 15:05:44+00:00,True,13,True,1,active,340,0,,,2020-07-30 19:07:45,2020
232,341,True,0,True,6,2020-07-30 12:03:50+00:00,True,9,True,0,active,341,0,,,2020-07-30 19:07:45,2020
233,342,False,0,True,11,2020-07-30 18:59:15+00:00,True,3,True,1,active,342,0,,,2020-07-30 19:07:45,2020
234,343,False,0,True,10,2020-07-29 22:58:46+00:00,True,4,True,1,active,343,0,,,2020-07-30 19:07:45,2020
235,344,False,0,True,19,2020-07-30 19:07:10+00:00,True,0,True,0,active,344,0,,,2020-07-30 19:07:45,2020
236,345,False,0,True,17,2020-07-30 18:43:26+00:00,True,2,True,0,active,345,0,,,2020-07-30 19:07:45,2020
237,346,False,0,True,15,2020-07-30 17:37:55+00:00,True,0,True,0,active,346,0,,,2020-07-30 19:07:45,2020
238,347,False,0,True,11,2020-07-30 18:01:51+00:00,True,4,True,0,active,347,0,,,2020-07-30 19:07:45,2020
239,348,False,0,True,4,2020-07-30 17:34:40+00:00,True,9,True,2,active,348,0,,,2020-07-30 19:07:45,2020
240,349,True,0,True,7,2020-07-30 16:05:49+00:00,True,10,True,0,active,349,0,,,2020-07-30 19:07:45,2020
241,350,False,0,True,16,2020-07-30 12:54:11+00:00,True,1,True,0,active,350,0,,,2020-07-30 19:07:45,2020
242,351,False,0,True,5,2020-07-30 17:48:19+00:00,True,10,True,0,active,351,0,,,2020-07-30 19:07:45,2020
243,352,False,0,True,9,2020-07-30 19:05:35+00:00,True,6,True,0,active,352,0,,,2020-07-30 19:07:45,2020
244,353,True,0,True,3,2020-07-29 23:34:02+00:00,True,12,True,0,active,353,0,,,2020-07-30 19:07:45,2020
245,354,False,0,True,14,2020-07-30 18:44:08+00:00,True,1,True,0,active,354,0,,,2020-07-30 19:07:45,2020
246,355,False,0,True,5,2020-07-30 19:04:52+00:00,True,12,True,0,active,355,0,,,2020-07-30 19:07:45,2020
247,356,False,0,True,8,2020-07-30 19:04:09+00:00,True,15,True,0,active,356,0,,,2020-07-30 19:07:45,2020
248,357,False,0,True,3,2020-07-30 19:02:39+00:00,True,12,True,0,active,357,0,,,2020-07-30 19:07:45,2020
249,358,False,0,True,15,2020-07-30 18:22:01+00:00,True,4,True,0,active,358,0,,,2020-07-30 19:07:45,2020
250,359,False,0,True,14,2020-07-30 18:48:57+00:00,True,1,True,0,active,359,0,,,2020-07-30 19:07:45,2020
251,360,False,0,True,12,2020-07-30 18:41:01+00:00,True,3,True,0,active,360,0,,,2020-07-30 19:07:45,2020
252,361,False,0,True,14,2020-07-30 18:28:01+00:00,True,5,True,0,active,361,0,,,2020-07-30 19:07:45,2020
253,362,False,0,True,19,2020-07-30 18:11:14+00:00,True,0,True,0,active,362,0,,,2020-07-30 19:07:45,2020
254,363,False,0,True,10,2020-07-30 19:01:58+00:00,True,9,True,0,active,363,0,,,2020-07-30 19:07:45,2020
255,364,False,0,True,12,2020-07-30 18:53:08+00:00,True,6,True,1,active,364,0,,,2020-07-30 19:07:45,2020
256,365,False,0,True,18,2020-07-30 19:02:43+00:00,True,1,True,0,active,365,0,,,2020-07-30 19:07:45,2020
257,366,False,0,True,5,2020-07-30 18:49:10+00:00,True,10,True,0,active,366,0,,,2020-07-30 19:07:45,2020
258,367,False,0,True,2,2020-07-30 16:48:42+00:00,True,17,True,0,active,367,0,,,2020-07-30 19:07:45,2020
259,368,False,0,True,14,2020-07-30 17:07:43+00:00,True,1,True,0,active,368,0,,,2020-07-30 19:07:45,2020
260,369,False,0,True,7,2020-07-30 18:49:36+00:00,True,8,True,0,active,369,0,,,2020-07-30 19:07:45,2020
261,370,False,0,True,10,2020-07-30 18:57:06+00:00,True,9,True,0,active,370,0,,,2020-07-30 19:07:45,2020
262,371,False,0,True,10,2020-07-30 18:51:41+00:00,True,9,True,0,active,371,0,,,2020-07-30 19:07:45,2020
263,372,False,0,True,6,2020-07-30 19:05:45+00:00,True,13,True,0,active,372,0,,,2020-07-30 19:07:45,2020
264,373,False,0,True,6,2020-07-30 08:13:12+00:00,True,9,True,0,active,373,0,,,2020-07-30 19:07:45,2020
265,374,False,0,True,14,2020-07-30 19:05:50+00:00,True,5,True,0,active,374,0,,,2020-07-30 19:07:45,2020
266,376,False,0,True,2,2020-07-30 17:57:53+00:00,True,13,True,0,active,376,0,,,2020-07-30 19:07:45,2020
267,377,False,0,True,5,2020-07-30 14:56:57+00:00,True,14,True,0,active,377,0,,,2020-07-30 19:07:45,2020
268,378,False,0,True,16,2020-07-30 18:37:34+00:00,True,2,True,1,active,378,0,,,2020-07-30 19:07:45,2020
269,379,False,0,True,12,2020-07-30 18:51:15+00:00,True,3,True,0,active,379,0,,,2020-07-30 19:07:45,2020
270,380,False,0,True,4,2020-07-30 18:55:34+00:00,True,13,True,1,active,380,0,,,2020-07-30 19:07:45,2020
271,381,False,0,True,7,2020-07-30 19:00:50+00:00,True,12,True,0,active,381,0,,,2020-07-30 19:07:45,2020
272,384,True,0,True,3,2020-07-30 18:22:33+00:00,True,16,True,0,active,384,0,,,2020-07-30 19:07:45,2020
273,385,False,1,True,4,2020-07-30 19:03:28+00:00,True,10,True,0,active,385,0,,,2020-07-30 19:07:45,2020
274,386,False,0,True,10,2020-07-30 19:00:24+00:00,True,9,True,0,active,386,0,,,2020-07-30 19:07:45,2020
275,387,False,0,True,5,2020-07-30 17:53:02+00:00,True,10,True,0,active,387,0,,,2020-07-30 19:07:45,2020
276,388,False,0,True,8,2020-07-29 08:59:07+00:00,True,3,True,0,active,388,0,,,2020-07-30 19:07:45,2020
277,389,False,0,True,2,2020-07-30 16:33:56+00:00,True,12,True,0,active,389,0,,,2020-07-30 19:07:45,2020
278,390,False,0,True,2,2020-07-30 08:55:07+00:00,True,13,True,0,active,390,0,,,2020-07-30 19:07:45,2020
279,391,False,0,True,3,2020-07-30 08:01:34+00:00,True,12,True,0,active,391,0,,,2020-07-30 19:07:45,2020
280,392,False,0,True,10,2020-07-30 19:01:18+00:00,True,5,True,0,active,392,0,,,2020-07-30 19:07:45,2020
281,393,False,0,True,9,2020-07-30 08:56:58+00:00,True,6,True,0,active,393,0,,,2020-07-30 19:07:45,2020
282,394,False,0,True,14,2020-07-30 16:32:03+00:00,True,0,True,0,active,394,0,,,2020-07-30 19:07:45,2020
283,395,False,0,True,8,2020-07-30 18:20:19+00:00,True,7,True,0,active,395,0,,,2020-07-30 19:07:45,2020
284,396,False,0,True,4,2020-07-30 18:01:11+00:00,True,11,True,0,active,396,0,,,2020-07-30 19:07:45,2020
285,397,False,0,True,4,2020-07-30 10:30:46+00:00,True,11,True,0,active,397,0,,,2020-07-30 19:07:45,2020
286,398,False,0,True,16,2020-07-30 19:06:45+00:00,True,3,True,0,active,398,0,,,2020-07-30 19:07:45,2020
287,399,False,0,True,12,2020-07-30 18:24:27+00:00,True,2,True,1,active,399,0,,,2020-07-30 19:07:45,2020
288,400,False,0,True,15,2020-07-30 16:40:46+00:00,True,12,True,0,active,400,0,,,2020-07-30 19:07:45,2020
289,401,False,0,True,2,2020-07-30 18:00:15+00:00,True,13,True,0,active,401,0,,,2020-07-30 19:07:45,2020
290,402,False,0,True,13,2020-07-30 17:09:53+00:00,True,2,True,0,active,402,0,,,2020-07-30 19:07:45,2020
291,403,False,0,True,14,2020-07-30 18:53:25+00:00,True,1,True,0,active,403,0,,,2020-07-30 19:07:45,2020
292,404,False,0,True,7,2020-07-30 19:01:21+00:00,True,9,True,0,active,404,0,,,2020-07-30 19:07:45,2020
293,405,False,0,True,3,2020-07-30 18:35:09+00:00,True,15,True,1,active,405,0,,,2020-07-30 19:07:45,2020
294,406,False,0,True,11,2020-07-30 15:28:46+00:00,True,2,True,2,active,406,0,,,2020-07-30 19:07:45,2020
295,407,False,0,True,19,2020-07-30 17:32:18+00:00,True,0,True,0,active,407,0,,,2020-07-30 19:07:45,2020
296,408,False,0,True,3,2020-07-30 19:04:17+00:00,True,12,True,0,active,408,0,,,2020-07-30 19:07:45,2020
297,409,False,0,True,16,2020-07-30 18:59:34+00:00,True,3,True,0,active,409,0,,,2020-07-30 19:07:45,2020
298,410,False,0,True,5,2020-07-30 14:15:18+00:00,True,14,True,0,active,410,0,,,2020-07-30 19:07:45,2020
299,411,False,0,True,3,2020-07-30 08:36:48+00:00,True,12,True,0,active,411,0,,,2020-07-30 19:07:45,2020
300,412,False,0,True,18,2020-07-30 18:14:55+00:00,True,1,True,0,active,412,0,,,2020-07-30 19:07:45,2020
301,413,False,0,True,11,2020-07-30 18:44:37+00:00,True,8,True,0,active,413,0,,,2020-07-30 19:07:45,2020
302,414,False,0,True,18,2020-07-30 18:43:09+00:00,True,5,True,0,active,414,0,,,2020-07-30 19:07:45,2020
303,415,False,0,True,16,2020-07-30 18:47:42+00:00,True,3,True,0,active,415,0,,,2020-07-30 19:07:45,2020
304,416,False,0,True,7,2020-07-30 19:04:57+00:00,True,8,True,0,active,416,0,,,2020-07-30 19:07:45,2020
305,417,False,0,True,12,2020-07-30 19:02:26+00:00,True,7,True,0,active,417,0,,,2020-07-30 19:07:45,2020
306,419,False,0,True,5,2020-07-30 18:32:31+00:00,True,9,True,1,active,419,0,,,2020-07-30 19:07:45,2020
307,420,False,0,False,0,1970-01-02 00:00:00+00:00,False,0,False,0,out_of_service,420,0,,,2020-07-30 19:07:45,1970
308,421,False,0,True,9,2020-07-30 12:27:49+00:00,True,9,True,1,active,421,0,,,2020-07-30 19:07:45,2020
309,422,False,0,True,0,2020-07-30 01:12:02+00:00,True,15,True,0,active,422,0,,,2020-07-30 19:07:45,2020
310,423,False,0,True,10,2020-07-30 19:03:49+00:00,True,9,True,0,active,423,0,,,2020-07-30 19:07:45,2020
311,424,False,0,True,15,2020-07-30 18:54:32+00:00,True,4,True,0,active,424,0,,,2020-07-30 19:07:45,2020
312,425,False,0,True,15,2020-07-30 14:09:03+00:00,True,1,True,0,active,425,0,,,2020-07-30 19:07:45,2020
313,426,False,0,True,10,2020-07-30 18:56:06+00:00,True,16,True,1,active,426,0,,,2020-07-30 19:07:45,2020
314,427,False,0,True,10,2020-07-30 16:15:28+00:00,True,9,True,0,active,427,0,,,2020-07-30 19:07:45,2020
315,428,False,0,True,4,2020-07-30 18:20:46+00:00,True,15,True,0,active,428,0,,,2020-07-30 19:07:45,2020
316,430,False,0,True,4,2020-07-30 17:07:43+00:00,True,15,True,0,active,430,0,,,2020-07-30 19:07:45,2020
317,431,False,0,True,13,2020-07-30 00:37:18+00:00,True,1,True,1,active,431,0,,,2020-07-30 19:07:45,2020
318,432,False,0,True,13,2020-07-30 08:56:06+00:00,True,6,True,0,active,432,0,,,2020-07-30 19:07:45,2020
319,433,False,0,True,19,2020-07-30 07:26:40+00:00,True,0,True,0,active,433,0,,,2020-07-30 19:07:45,2020
320,434,False,0,True,10,2020-07-29 21:07:27+00:00,True,8,True,1,active,434,0,,,2020-07-30 19:07:45,2020
321,435,False,0,True,1,2020-07-30 18:26:51+00:00,True,12,True,2,active,435,0,,,2020-07-30 19:07:45,2020
322,436,False,0,True,13,2020-07-30 18:05:38+00:00,True,2,True,0,active,436,0,,,2020-07-30 19:07:45,2020
323,437,False,0,True,10,2020-07-30 18:57:25+00:00,True,8,True,1,active,437,0,,,2020-07-30 19:07:45,2020
324,440,False,0,True,13,2020-07-30 18:30:21+00:00,True,4,True,0,active,440,0,,,2020-07-30 19:07:45,2020
325,441,False,0,True,10,2020-07-30 18:37:32+00:00,True,9,True,0,active,441,0,,,2020-07-30 19:07:45,2020
326,442,False,0,True,12,2020-07-30 15:49:51+00:00,True,3,True,0,active,442,0,,,2020-07-30 19:07:45,2020
327,443,False,0,True,14,2020-07-30 17:24:27+00:00,True,5,True,0,active,443,0,,,2020-07-30 19:07:45,2020
328,445,False,0,True,6,2020-07-30 19:07:39+00:00,True,13,True,0,active,445,0,,,2020-07-30 19:07:45,2020
329,446,False,0,True,4,2020-07-30 18:36:27+00:00,True,8,True,0,active,446,0,,,2020-07-30 19:07:45,2020
330,447,False,0,True,19,2020-07-30 15:12:53+00:00,True,0,True,0,active,447,0,,,2020-07-30 19:07:45,2020
331,448,False,0,True,7,2020-07-29 14:20:33+00:00,True,4,True,0,active,448,0,,,2020-07-30 19:07:45,2020
332,449,False,0,False,0,1970-01-02 00:00:00+00:00,True,0,True,0,out_of_service,449,0,,,2020-07-30 19:07:45,1970
333,450,False,0,True,13,2020-07-30 18:54:51+00:00,True,2,True,0,active,450,0,,,2020-07-30 19:07:45,2020
334,451,False,0,True,15,2020-07-30 14:26:45+00:00,True,0,True,0,active,451,0,,,2020-07-30 19:07:45,2020
335,452,False,0,True,9,2020-07-30 18:27:56+00:00,True,6,True,0,active,452,0,,,2020-07-30 19:07:45,2020
336,453,False,0,True,13,2020-07-30 17:01:49+00:00,True,2,True,0,active,453,0,,,2020-07-30 19:07:45,2020
337,454,False,0,True,11,2020-07-30 18:47:46+00:00,True,4,True,0,active,454,0,,,2020-07-30 19:07:45,2020
