,last_reported,num_ebikes_available,num_bikes_disabled,legacy_id,is_installed,num_bikes_available,is_renting,eightd_has_available_keys,station_id,station_status,num_docks_available,num_docks_disabled,is_returning,timestamp_of_data_read_request,year_station_last_reported
172,2020-08-12 00:29:30+00:00,0,0,199,True,3,True,False,199,active,12,0,True,2020-08-12 02:19:25,2020
173,2020-08-12 00:47:12+00:00,0,0,200,True,15,True,False,200,active,4,0,True,2020-08-12 02:19:25,2020
174,2020-08-12 00:48:44+00:00,0,0,201,True,1,True,False,201,active,14,0,True,2020-08-12 02:19:25,2020
175,2020-08-11 21:15:52+00:00,0,0,202,True,5,True,False,202,active,10,0,True,2020-08-12 02:19:25,2020
176,2020-08-12 00:29:43+00:00,0,0,203,True,1,True,False,203,active,14,0,True,2020-08-12 02:19:25,2020
177,2020-08-12 00:23:12+00:00,0,0,204,True,1,True,False,204,active,14,0,True,2020-08-12 02:19:25,2020
178,2020-08-11 23:04:36+00:00,0,0,205,True,4,True,False,205,active,11,0,True,2020-08-12 02:19:25,2020
179,2020-08-12 02:17:55+00:00,0,0,206,True,5,True,True,206,active,18,0,True,2020-08-12 02:19:25,2020
180,2020-08-11 22:20:43+00:00,0,0,208,True,4,True,True,208,active,11,0,True,2020-08-12 02:19:25,2020
181,2020-08-11 23:50:56+00:00,0,0,209,True,4,True,False,209,active,11,0,True,2020-08-12 02:19:25,2020
182,2020-08-11 20:57:01+00:00,0,0,210,True,3,True,False,210,active,12,0,True,2020-08-12 02:19:25,2020
183,2020-08-12 00:18:35+00:00,0,0,211,True,5,True,False,211,active,14,0,True,2020-08-12 02:19:25,2020
184,2020-08-12 01:58:29+00:00,0,1,212,True,22,True,False,212,active,10,0,True,2020-08-12 02:19:25,2020
185,2020-08-12 02:17:23+00:00,0,0,213,True,5,True,True,213,active,11,0,True,2020-08-12 02:19:25,2020
186,2020-08-12 00:53:22+00:00,0,0,214,True,3,True,False,214,active,12,0,True,2020-08-12 02:19:25,2020
187,2020-08-11 23:53:58+00:00,0,0,215,True,10,True,False,215,active,5,0,True,2020-08-12 02:19:25,2020
188,2020-08-12 02:13:41+00:00,0,1,216,True,17,True,False,216,active,1,0,True,2020-08-12 02:19:25,2020
189,2020-08-12 01:32:32+00:00,0,0,217,True,16,True,False,217,active,3,0,True,2020-08-12 02:19:25,2020
190,2020-08-12 02:16:09+00:00,0,1,218,True,3,True,False,218,active,11,0,True,2020-08-12 02:19:25,2020
191,2020-08-12 01:36:43+00:00,0,2,219,True,5,True,False,219,active,8,0,True,2020-08-12 02:19:25,2020
192,2020-08-12 01:40:51+00:00,0,0,221,True,10,True,False,221,active,9,0,True,2020-08-12 02:19:25,2020
193,2020-08-12 01:09:34+00:00,0,0,222,True,10,True,True,222,active,4,0,True,2020-08-12 02:19:25,2020
194,2020-08-12 00:21:27+00:00,0,1,224,True,11,True,False,224,active,5,0,True,2020-08-12 02:19:25,2020
195,2020-08-12 02:02:56+00:00,0,1,225,True,6,True,False,225,active,12,0,True,2020-08-12 02:19:25,2020
196,2020-08-12 01:06:56+00:00,0,0,226,True,4,True,False,226,active,11,0,True,2020-08-12 02:19:25,2020
197,2020-08-12 01:59:26+00:00,0,0,227,True,9,True,False,227,active,10,0,True,2020-08-12 02:19:25,2020
198,2020-08-12 01:46:10+00:00,0,0,228,True,6,True,False,228,active,13,0,True,2020-08-12 02:19:25,2020
199,2020-08-11 01:22:39+00:00,0,0,232,True,8,True,False,232,active,3,0,True,2020-08-12 02:19:25,2020
200,2020-08-12 02:05:43+00:00,0,0,233,True,9,True,False,233,active,6,0,True,2020-08-12 02:19:25,2020
201,2020-08-12 01:32:28+00:00,0,0,234,True,0,True,False,234,active,15,0,True,2020-08-12 02:19:25,2020
202,2020-08-12 01:21:23+00:00,0,0,235,True,4,True,False,235,active,11,0,True,2020-08-12 02:19:25,2020
203,2020-08-12 02:19:07+00:00,0,0,236,True,9,True,False,236,active,6,0,True,2020-08-12 02:19:25,2020
204,2020-08-12 00:57:19+00:00,0,0,239,True,7,True,False,239,active,8,0,True,2020-08-12 02:19:25,2020
