,num_ebikes_available,num_docks_available,num_bikes_disabled,is_renting,station_id,is_returning,station_status,legacy_id,is_installed,num_docks_disabled,last_reported,num_bikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
214,0,9,0,True,282,True,active,282,True,0,2020-08-20 21:00:16+00:00,6,False,,,2020-08-20 21:10:35,2020
215,0,13,1,True,296,True,active,296,True,0,2020-08-20 21:06:43+00:00,9,False,,,2020-08-20 21:10:35,2020
216,0,15,1,True,318,True,active,318,True,0,2020-08-20 21:09:45+00:00,3,False,,,2020-08-20 21:10:35,2020
217,0,20,0,True,319,True,active,319,True,0,2020-08-20 21:05:20+00:00,5,False,,,2020-08-20 21:10:35,2020
218,0,7,0,True,327,True,active,327,True,0,2020-08-20 19:27:32+00:00,8,False,,,2020-08-20 21:10:35,2020
219,0,9,0,True,328,True,active,328,True,0,2020-08-20 21:03:21+00:00,6,False,,,2020-08-20 21:10:35,2020
220,0,10,1,True,329,True,active,329,True,0,2020-08-20 18:44:02+00:00,4,False,,,2020-08-20 21:10:35,2020
221,0,9,0,True,330,True,active,330,True,0,2020-08-20 20:53:31+00:00,6,False,,,2020-08-20 21:10:35,2020
222,0,1,0,True,331,True,active,331,True,0,2020-08-20 21:08:15+00:00,14,False,,,2020-08-20 21:10:35,2020
223,0,1,0,True,332,True,active,332,True,0,2020-08-20 20:58:22+00:00,14,False,,,2020-08-20 21:10:35,2020
224,0,9,0,True,333,True,active,333,True,0,2020-08-20 20:23:48+00:00,16,False,,,2020-08-20 21:10:35,2020
225,0,2,0,True,334,True,active,334,True,0,2020-08-20 20:29:59+00:00,17,False,,,2020-08-20 21:10:35,2020
226,0,15,0,True,335,True,active,335,True,0,2020-08-20 20:52:46+00:00,4,False,,,2020-08-20 21:10:35,2020
227,0,12,0,True,336,True,active,336,True,0,2020-08-20 20:04:15+00:00,3,False,,,2020-08-20 21:10:35,2020
228,0,2,0,True,337,True,active,337,True,0,2020-08-20 11:47:32+00:00,13,False,,,2020-08-20 21:10:35,2020
229,0,10,0,True,338,True,active,338,True,0,2020-08-20 21:10:12+00:00,5,False,,,2020-08-20 21:10:35,2020
230,0,0,0,True,339,True,active,339,True,0,2020-08-20 15:22:04+00:00,15,False,,,2020-08-20 21:10:35,2020
231,0,5,0,True,340,True,active,340,True,0,2020-08-20 08:51:25+00:00,14,False,,,2020-08-20 21:10:35,2020
232,0,3,0,True,341,True,active,341,True,0,2020-08-20 10:20:54+00:00,12,True,,,2020-08-20 21:10:35,2020
233,0,9,2,True,342,True,active,342,True,0,2020-08-20 21:09:58+00:00,4,False,,,2020-08-20 21:10:35,2020
234,0,12,0,True,343,True,active,343,True,0,2020-08-20 05:26:24+00:00,3,False,,,2020-08-20 21:10:35,2020
235,0,15,0,True,344,True,active,344,True,0,2020-08-20 20:33:02+00:00,4,False,,,2020-08-20 21:10:35,2020
236,0,5,0,True,345,True,active,345,True,0,2020-08-20 21:00:26+00:00,14,False,,,2020-08-20 21:10:35,2020
237,0,13,0,True,346,True,active,346,True,0,2020-08-20 20:54:00+00:00,2,False,,,2020-08-20 21:10:35,2020
238,0,5,0,True,347,True,active,347,True,0,2020-08-20 11:58:38+00:00,10,False,,,2020-08-20 21:10:35,2020
239,0,9,0,True,348,True,active,348,True,0,2020-08-20 17:04:21+00:00,6,False,,,2020-08-20 21:10:35,2020
240,0,11,0,True,349,True,active,349,True,0,2020-08-20 14:18:20+00:00,6,False,,,2020-08-20 21:10:35,2020
241,0,5,0,True,350,True,active,350,True,0,2020-08-20 20:26:19+00:00,12,False,,,2020-08-20 21:10:35,2020
242,0,2,0,True,351,True,active,351,True,0,2020-08-20 20:59:42+00:00,13,False,,,2020-08-20 21:10:35,2020
243,0,4,0,True,352,True,active,352,True,0,2020-08-20 20:38:45+00:00,11,False,,,2020-08-20 21:10:35,2020
244,0,7,0,True,353,True,active,353,True,0,2020-08-20 21:10:30+00:00,8,True,,,2020-08-20 21:10:35,2020
245,0,13,0,True,354,True,active,354,True,0,2020-08-20 20:42:43+00:00,2,False,,,2020-08-20 21:10:35,2020
246,0,0,0,True,355,True,active,355,True,0,2020-08-20 20:22:30+00:00,17,False,,,2020-08-20 21:10:35,2020
247,0,9,1,True,356,True,active,356,True,0,2020-08-20 21:06:32+00:00,13,False,,,2020-08-20 21:10:35,2020
248,0,3,0,True,357,True,active,357,True,0,2020-08-20 21:10:21+00:00,12,False,,,2020-08-20 21:10:35,2020
249,0,8,0,True,358,True,active,358,True,0,2020-08-20 20:35:55+00:00,11,False,,,2020-08-20 21:10:35,2020
250,0,12,0,True,359,True,active,359,True,0,2020-08-20 21:09:25+00:00,3,False,,,2020-08-20 21:10:35,2020
251,0,12,0,True,360,True,active,360,True,0,2020-08-20 20:33:08+00:00,3,False,,,2020-08-20 21:10:35,2020
252,0,7,1,True,361,True,active,361,True,0,2020-08-20 21:09:37+00:00,11,False,,,2020-08-20 21:10:35,2020
253,0,6,3,True,362,True,active,362,True,0,2020-08-20 20:50:21+00:00,10,False,,,2020-08-20 21:10:35,2020
254,0,0,0,True,363,True,active,363,True,0,2020-08-20 20:54:56+00:00,19,False,,,2020-08-20 21:10:35,2020
255,0,17,0,True,364,True,active,364,True,0,2020-08-20 21:03:51+00:00,2,False,,,2020-08-20 21:10:35,2020
256,0,2,0,True,365,True,active,365,True,0,2020-08-20 20:57:00+00:00,17,False,,,2020-08-20 21:10:35,2020
257,0,0,0,True,366,True,out_of_service,366,False,0,1970-01-02 00:00:00+00:00,0,False,,,2020-08-20 21:10:35,1970
258,0,3,0,True,367,True,active,367,True,0,2020-08-20 19:08:17+00:00,16,False,,,2020-08-20 21:10:35,2020
259,0,10,0,True,368,True,active,368,True,0,2020-08-20 19:33:42+00:00,5,False,,,2020-08-20 21:10:35,2020
260,0,12,0,True,369,True,active,369,True,0,2020-08-20 21:00:48+00:00,3,False,,,2020-08-20 21:10:35,2020
261,0,10,0,True,370,True,active,370,True,0,2020-08-20 21:10:05+00:00,9,False,,,2020-08-20 21:10:35,2020
262,0,17,0,True,371,True,active,371,True,0,2020-08-20 18:04:37+00:00,2,False,,,2020-08-20 21:10:35,2020
263,0,14,1,True,372,True,active,372,True,0,2020-08-20 21:08:25+00:00,4,False,,,2020-08-20 21:10:35,2020
264,0,8,0,True,373,True,active,373,True,0,2020-08-20 12:11:08+00:00,7,False,,,2020-08-20 21:10:35,2020
265,0,11,0,True,374,True,active,374,True,0,2020-08-20 20:56:39+00:00,8,False,,,2020-08-20 21:10:35,2020
266,0,10,0,True,376,True,active,376,True,0,2020-08-20 19:58:52+00:00,5,False,,,2020-08-20 21:10:35,2020
267,0,14,0,True,377,True,active,377,True,0,2020-08-20 20:28:12+00:00,5,False,,,2020-08-20 21:10:35,2020
268,0,16,0,True,378,True,active,378,True,0,2020-08-20 20:52:54+00:00,3,False,,,2020-08-20 21:10:35,2020
269,0,4,0,True,379,True,active,379,True,0,2020-08-20 21:07:54+00:00,11,False,,,2020-08-20 21:10:35,2020
270,0,8,1,True,380,True,active,380,True,0,2020-08-20 21:03:32+00:00,9,False,,,2020-08-20 21:10:35,2020
271,0,19,0,True,381,True,active,381,True,0,2020-08-20 21:10:05+00:00,0,False,,,2020-08-20 21:10:35,2020
272,0,6,0,True,384,True,active,384,True,0,2020-08-20 21:10:20+00:00,13,True,,,2020-08-20 21:10:35,2020
273,0,8,0,True,385,True,active,385,True,1,2020-08-20 21:06:37+00:00,6,False,,,2020-08-20 21:10:35,2020
274,0,14,0,True,386,True,active,386,True,0,2020-08-20 21:05:05+00:00,5,False,,,2020-08-20 21:10:35,2020
275,0,4,0,True,387,True,active,387,True,0,2020-08-20 17:27:45+00:00,11,False,,,2020-08-20 21:10:35,2020
276,0,3,0,True,388,True,active,388,True,0,2020-08-20 09:01:03+00:00,8,False,,,2020-08-20 21:10:35,2020
277,0,9,0,True,389,True,active,389,True,0,2020-08-20 08:55:40+00:00,5,False,,,2020-08-20 21:10:35,2020
278,0,7,0,True,390,True,active,390,True,0,2020-08-20 20:12:46+00:00,8,False,,,2020-08-20 21:10:35,2020
279,0,2,0,True,391,True,active,391,True,0,2020-08-20 20:02:27+00:00,13,False,,,2020-08-20 21:10:35,2020
280,0,9,0,True,392,True,active,392,True,0,2020-08-20 20:19:47+00:00,6,False,,,2020-08-20 21:10:35,2020
281,0,7,0,True,393,True,active,393,True,0,2020-08-20 19:44:08+00:00,8,False,,,2020-08-20 21:10:35,2020
282,0,14,0,True,394,True,active,394,True,0,2020-08-20 09:00:38+00:00,0,False,,,2020-08-20 21:10:35,2020
283,0,2,0,True,395,True,active,395,True,0,2020-08-20 18:55:51+00:00,13,False,,,2020-08-20 21:10:35,2020
284,0,2,0,True,396,True,active,396,True,0,2020-08-20 08:56:31+00:00,13,False,,,2020-08-20 21:10:35,2020
285,0,4,0,True,397,True,active,397,True,0,2020-08-20 20:38:13+00:00,11,False,,,2020-08-20 21:10:35,2020
286,0,5,0,True,398,True,active,398,True,0,2020-08-20 21:00:55+00:00,14,False,,,2020-08-20 21:10:35,2020
287,0,3,0,True,399,True,active,399,True,0,2020-08-20 21:02:49+00:00,12,False,,,2020-08-20 21:10:35,2020
288,0,7,0,True,400,True,active,400,True,0,2020-08-20 18:58:15+00:00,20,False,,,2020-08-20 21:10:35,2020
289,0,4,0,True,401,True,active,401,True,0,2020-08-20 20:28:12+00:00,11,False,,,2020-08-20 21:10:35,2020
290,0,14,0,True,402,True,active,402,True,0,2020-08-20 20:55:45+00:00,1,False,,,2020-08-20 21:10:35,2020
291,0,10,1,True,403,True,active,403,True,0,2020-08-20 21:06:03+00:00,4,False,,,2020-08-20 21:10:35,2020
292,0,13,0,True,404,True,active,404,True,0,2020-08-20 21:01:17+00:00,3,False,,,2020-08-20 21:10:35,2020
293,0,3,0,True,405,True,active,405,True,0,2020-08-20 18:28:47+00:00,16,False,,,2020-08-20 21:10:35,2020
294,0,3,0,True,406,True,active,406,True,0,2020-08-20 20:04:19+00:00,16,False,,,2020-08-20 21:10:35,2020
295,0,15,0,True,407,True,active,407,True,0,2020-08-20 20:02:43+00:00,4,False,,,2020-08-20 21:10:35,2020
296,0,6,0,True,408,True,active,408,True,0,2020-08-20 21:04:22+00:00,9,False,,,2020-08-20 21:10:35,2020
297,0,5,0,True,409,True,active,409,True,0,2020-08-20 20:30:00+00:00,14,False,,,2020-08-20 21:10:35,2020
298,0,15,0,True,410,True,active,410,True,0,2020-08-20 14:08:52+00:00,4,False,,,2020-08-20 21:10:35,2020
299,0,12,0,True,411,True,active,411,True,0,2020-08-20 17:29:01+00:00,3,False,,,2020-08-20 21:10:35,2020
300,0,9,0,True,412,True,active,412,True,0,2020-08-20 21:06:05+00:00,10,False,,,2020-08-20 21:10:35,2020
301,0,9,1,True,413,True,active,413,True,0,2020-08-20 21:03:41+00:00,9,False,,,2020-08-20 21:10:35,2020
302,0,19,0,True,414,True,active,414,True,0,2020-08-20 20:10:58+00:00,4,False,,,2020-08-20 21:10:35,2020
303,0,7,0,True,415,True,active,415,True,0,2020-08-20 20:49:35+00:00,12,False,,,2020-08-20 21:10:35,2020
304,0,9,0,True,416,True,active,416,True,0,2020-08-20 21:04:49+00:00,6,False,,,2020-08-20 21:10:35,2020
305,0,9,0,True,417,True,active,417,True,0,2020-08-20 20:52:21+00:00,10,False,,,2020-08-20 21:10:35,2020
306,0,7,0,True,419,True,active,419,True,0,2020-08-20 20:23:02+00:00,8,False,,,2020-08-20 21:10:35,2020
307,0,0,0,False,420,False,out_of_service,420,False,0,1970-01-02 00:00:00+00:00,0,False,,,2020-08-20 21:10:35,1970
308,0,12,0,True,421,True,active,421,True,0,2020-08-20 20:43:59+00:00,7,False,,,2020-08-20 21:10:35,2020
309,0,10,0,True,422,True,active,422,True,0,2020-08-20 05:44:37+00:00,5,False,,,2020-08-20 21:10:35,2020
310,0,8,0,True,423,True,active,423,True,0,2020-08-20 18:52:06+00:00,11,False,,,2020-08-20 21:10:35,2020
311,0,15,0,True,424,True,active,424,True,0,2020-08-20 19:02:54+00:00,4,False,,,2020-08-20 21:10:35,2020
312,0,15,0,True,425,True,active,425,True,0,2020-08-20 20:59:24+00:00,1,False,,,2020-08-20 21:10:35,2020
313,0,8,0,True,426,True,active,426,True,0,2020-08-20 21:08:59+00:00,19,False,,,2020-08-20 21:10:35,2020
314,0,19,0,True,427,True,active,427,True,0,2020-08-20 16:52:50+00:00,0,False,,,2020-08-20 21:10:35,2020
315,0,13,0,True,428,True,active,428,True,0,2020-08-20 21:07:48+00:00,6,False,,,2020-08-20 21:10:35,2020
316,0,3,0,True,430,True,active,430,True,0,2020-08-20 09:01:11+00:00,16,False,,,2020-08-20 21:10:35,2020
317,0,14,0,True,431,True,active,431,True,0,2020-08-20 17:16:57+00:00,1,False,,,2020-08-20 21:10:35,2020
318,0,15,0,True,432,True,active,432,True,0,2020-08-20 09:00:41+00:00,4,False,,,2020-08-20 21:10:35,2020
319,0,15,0,True,433,True,active,433,True,0,2020-08-20 08:54:48+00:00,4,False,,,2020-08-20 21:10:35,2020
320,0,17,0,True,434,True,active,434,True,0,2020-08-20 11:19:27+00:00,2,False,,,2020-08-20 21:10:35,2020
321,0,8,0,True,435,True,active,435,True,0,2020-08-20 19:42:53+00:00,7,False,,,2020-08-20 21:10:35,2020
322,0,9,0,True,436,True,active,436,True,0,2020-08-20 20:02:21+00:00,6,False,,,2020-08-20 21:10:35,2020
323,0,11,0,True,437,True,active,437,True,0,2020-08-20 20:47:58+00:00,8,False,,,2020-08-20 21:10:35,2020
324,0,5,0,True,440,True,active,440,True,0,2020-08-20 21:07:06+00:00,12,False,,,2020-08-20 21:10:35,2020
325,0,3,0,True,441,True,active,441,True,0,2020-08-20 20:46:24+00:00,16,False,,,2020-08-20 21:10:35,2020
326,0,0,0,True,442,True,active,442,True,0,2020-08-20 16:42:16+00:00,15,False,,,2020-08-20 21:10:35,2020
327,0,15,1,True,443,True,active,443,True,0,2020-08-20 20:55:11+00:00,3,False,,,2020-08-20 21:10:35,2020
328,0,12,1,True,445,True,active,445,True,0,2020-08-20 20:34:59+00:00,6,False,,,2020-08-20 21:10:35,2020
329,0,8,0,True,446,True,active,446,True,0,2020-08-20 20:45:42+00:00,4,False,,,2020-08-20 21:10:35,2020
330,0,14,0,True,447,True,active,447,True,0,2020-08-20 20:26:46+00:00,5,False,,,2020-08-20 21:10:35,2020
331,0,5,0,True,448,True,active,448,True,0,2020-08-20 19:37:36+00:00,6,False,,,2020-08-20 21:10:35,2020
332,0,0,0,True,449,True,out_of_service,449,False,0,1970-01-02 00:00:00+00:00,0,False,,,2020-08-20 21:10:35,1970
333,0,7,0,True,450,True,active,450,True,0,2020-08-20 20:29:11+00:00,8,False,,,2020-08-20 21:10:35,2020
334,0,8,0,True,451,True,active,451,True,0,2020-08-20 21:03:08+00:00,7,False,,,2020-08-20 21:10:35,2020
335,0,6,0,True,452,True,active,452,True,0,2020-08-20 21:08:46+00:00,9,False,,,2020-08-20 21:10:35,2020
336,0,7,0,True,453,True,active,453,True,0,2020-08-20 21:00:32+00:00,8,False,,,2020-08-20 21:10:35,2020
337,0,3,0,True,454,True,active,454,True,0,2020-08-20 21:03:32+00:00,12,False,,,2020-08-20 21:10:35,2020
338,0,6,0,True,455,True,active,455,True,0,2020-08-20 17:59:05+00:00,6,False,,,2020-08-20 21:10:35,2020
339,0,16,1,True,456,True,active,456,True,0,2020-08-20 19:54:23+00:00,2,False,,,2020-08-20 21:10:35,2020
340,0,1,0,True,457,True,active,457,True,0,2020-08-20 13:37:55+00:00,10,False,,,2020-08-20 21:10:35,2020
341,0,3,3,True,458,True,active,458,True,0,2020-08-20 13:29:38+00:00,5,False,,,2020-08-20 21:10:35,2020
342,0,18,0,True,459,True,active,459,True,0,2020-08-20 21:06:11+00:00,5,False,,,2020-08-20 21:10:35,2020
