,station_status,num_bikes_available,num_ebikes_available,is_returning,last_reported,num_bikes_disabled,station_id,legacy_id,num_docks_available,num_docks_disabled,is_installed,is_renting,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
225,active,15,0,True,2020-08-19 03:02:45+00:00,0,334,334,4,0,True,True,False,2020-08-19 07:29:45,2020
226,active,2,0,True,2020-08-19 06:12:06+00:00,0,335,335,17,0,True,True,False,2020-08-19 07:29:45,2020
227,active,3,0,True,2020-08-18 21:08:08+00:00,0,336,336,12,0,True,True,False,2020-08-19 07:29:45,2020
228,active,13,0,True,2020-08-18 21:44:03+00:00,0,337,337,2,0,True,True,False,2020-08-19 07:29:45,2020
229,active,14,0,True,2020-08-19 05:14:32+00:00,0,338,338,1,0,True,True,False,2020-08-19 07:29:45,2020
230,active,10,0,False,2020-08-19 01:01:24+00:00,0,339,339,5,0,True,False,False,2020-08-19 07:29:45,2020
231,active,18,0,True,2020-08-18 19:23:25+00:00,0,340,340,1,0,True,True,False,2020-08-19 07:29:45,2020
232,active,12,0,True,2020-08-19 00:17:17+00:00,0,341,341,3,0,True,True,True,2020-08-19 07:29:45,2020
233,active,14,0,True,2020-08-19 07:17:13+00:00,0,342,342,1,0,True,True,False,2020-08-19 07:29:45,2020
234,active,4,0,True,2020-08-18 21:51:30+00:00,1,343,343,10,0,True,True,False,2020-08-19 07:29:45,2020
235,active,12,0,True,2020-08-19 05:32:26+00:00,0,344,344,7,0,True,True,False,2020-08-19 07:29:45,2020
236,active,13,0,True,2020-08-19 06:47:17+00:00,0,345,345,6,0,True,True,False,2020-08-19 07:29:45,2020
237,active,5,0,True,2020-08-19 06:04:37+00:00,0,346,346,10,0,True,True,False,2020-08-19 07:29:45,2020
238,active,11,0,True,2020-08-19 02:50:13+00:00,0,347,347,4,0,True,True,False,2020-08-19 07:29:45,2020
239,active,2,0,True,2020-08-19 06:28:30+00:00,0,348,348,13,0,True,True,False,2020-08-19 07:29:45,2020
240,active,4,0,True,2020-08-19 00:15:46+00:00,0,349,349,13,0,True,True,False,2020-08-19 07:29:45,2020
241,active,12,0,True,2020-08-19 02:33:22+00:00,0,350,350,5,0,True,True,False,2020-08-19 07:29:45,2020
242,active,13,0,True,2020-08-19 03:11:27+00:00,0,351,351,2,0,True,True,False,2020-08-19 07:29:45,2020
243,active,6,0,True,2020-08-19 02:36:34+00:00,0,352,352,9,0,True,True,False,2020-08-19 07:29:45,2020
244,active,10,0,True,2020-08-19 00:06:01+00:00,0,353,353,5,0,True,True,True,2020-08-19 07:29:45,2020
245,active,4,0,True,2020-08-19 05:42:38+00:00,0,354,354,11,0,True,True,False,2020-08-19 07:29:45,2020
246,active,16,0,True,2020-08-19 00:01:42+00:00,0,355,355,1,0,True,True,False,2020-08-19 07:29:45,2020
247,active,3,0,True,2020-08-19 02:57:57+00:00,0,356,356,20,0,True,True,False,2020-08-19 07:29:45,2020
248,active,10,0,True,2020-08-19 05:08:15+00:00,0,357,357,5,0,True,True,False,2020-08-19 07:29:45,2020
249,active,18,0,True,2020-08-19 06:20:57+00:00,0,358,358,1,0,True,True,False,2020-08-19 07:29:45,2020
250,active,3,0,True,2020-08-19 05:20:59+00:00,0,359,359,12,0,True,True,False,2020-08-19 07:29:45,2020
251,active,15,0,True,2020-08-19 04:18:51+00:00,0,360,360,0,0,True,True,False,2020-08-19 07:29:45,2020
252,active,10,0,True,2020-08-19 07:07:33+00:00,0,361,361,9,0,True,True,False,2020-08-19 07:29:45,2020
253,active,8,0,True,2020-08-19 06:13:26+00:00,1,362,362,10,0,True,True,False,2020-08-19 07:29:45,2020
254,active,6,0,True,2020-08-19 02:33:45+00:00,0,363,363,13,0,True,True,False,2020-08-19 07:29:45,2020
255,active,18,0,True,2020-08-19 05:31:11+00:00,1,364,364,0,0,True,True,False,2020-08-19 07:29:45,2020
256,active,5,0,True,2020-08-19 01:32:48+00:00,0,365,365,14,0,True,True,False,2020-08-19 07:29:45,2020
257,active,12,0,True,2020-08-19 04:35:35+00:00,0,366,366,3,0,True,True,False,2020-08-19 07:29:45,2020
258,active,19,0,True,2020-08-19 02:40:09+00:00,0,367,367,0,0,True,True,False,2020-08-19 07:29:45,2020
259,active,3,0,True,2020-08-19 01:34:16+00:00,0,368,368,12,0,True,True,False,2020-08-19 07:29:45,2020
260,active,15,0,True,2020-08-19 01:56:56+00:00,0,369,369,0,0,True,True,False,2020-08-19 07:29:45,2020
261,active,0,0,True,2020-08-19 03:34:53+00:00,0,370,370,19,0,True,True,False,2020-08-19 07:29:45,2020
262,active,7,0,True,2020-08-19 00:55:37+00:00,0,371,371,12,0,True,True,False,2020-08-19 07:29:45,2020
263,active,2,0,True,2020-08-19 06:36:55+00:00,1,372,372,16,0,True,True,False,2020-08-19 07:29:45,2020
264,active,9,0,True,2020-08-18 22:53:16+00:00,0,373,373,6,0,True,True,False,2020-08-19 07:29:45,2020
265,active,1,0,True,2020-08-19 05:00:31+00:00,1,374,374,17,0,True,True,False,2020-08-19 07:29:45,2020
266,active,15,0,True,2020-08-19 04:14:36+00:00,0,376,376,0,0,True,True,False,2020-08-19 07:29:45,2020
267,active,10,0,True,2020-08-19 05:41:49+00:00,0,377,377,9,0,True,True,False,2020-08-19 07:29:45,2020
268,active,7,0,True,2020-08-19 04:12:32+00:00,0,378,378,12,0,True,True,False,2020-08-19 07:29:45,2020
269,active,8,0,True,2020-08-19 05:43:57+00:00,1,379,379,6,0,True,True,False,2020-08-19 07:29:45,2020
270,active,0,0,True,2020-08-19 06:14:18+00:00,0,380,380,18,0,True,True,False,2020-08-19 07:29:45,2020
271,active,14,0,True,2020-08-19 04:05:11+00:00,0,381,381,5,0,True,True,False,2020-08-19 07:29:45,2020
272,active,5,0,True,2020-08-19 03:00:26+00:00,0,384,384,14,0,True,True,True,2020-08-19 07:29:45,2020
273,active,1,0,True,2020-08-19 02:09:53+00:00,0,385,385,13,1,True,True,False,2020-08-19 07:29:45,2020
274,active,13,0,True,2020-08-19 05:51:26+00:00,0,386,386,6,0,True,True,False,2020-08-19 07:29:45,2020
275,active,10,0,True,2020-08-19 00:57:27+00:00,2,387,387,3,0,True,True,False,2020-08-19 07:29:45,2020
276,active,8,0,True,2020-08-18 23:01:40+00:00,0,388,388,3,0,True,True,False,2020-08-19 07:29:45,2020
277,active,5,0,True,2020-08-19 02:04:50+00:00,0,389,389,9,0,True,True,False,2020-08-19 07:29:45,2020
278,active,8,0,True,2020-08-18 15:43:58+00:00,0,390,390,7,0,True,True,False,2020-08-19 07:29:45,2020
279,active,14,0,True,2020-08-18 13:31:28+00:00,0,391,391,1,0,True,True,False,2020-08-19 07:29:45,2020
280,active,8,0,True,2020-08-18 23:56:12+00:00,0,392,392,7,0,True,True,False,2020-08-19 07:29:45,2020
281,active,8,0,True,2020-08-18 21:41:59+00:00,0,393,393,7,0,True,True,False,2020-08-19 07:29:45,2020
282,active,0,0,True,2020-08-18 22:40:56+00:00,0,394,394,14,0,True,True,False,2020-08-19 07:29:45,2020
283,active,11,0,True,2020-08-18 21:35:53+00:00,0,395,395,4,0,True,True,False,2020-08-19 07:29:45,2020
284,active,13,0,True,2020-08-19 01:54:18+00:00,0,396,396,2,0,True,True,False,2020-08-19 07:29:45,2020
285,active,6,0,True,2020-08-18 20:30:21+00:00,1,397,397,8,0,True,True,False,2020-08-19 07:29:45,2020
286,active,12,0,True,2020-08-19 01:22:52+00:00,0,398,398,7,0,True,True,False,2020-08-19 07:29:45,2020
287,active,9,0,True,2020-08-19 06:02:10+00:00,0,399,399,6,0,True,True,False,2020-08-19 07:29:45,2020
288,active,19,0,True,2020-08-19 01:22:46+00:00,0,400,400,8,0,True,True,False,2020-08-19 07:29:45,2020
289,active,12,0,True,2020-08-19 01:19:12+00:00,0,401,401,3,0,True,True,False,2020-08-19 07:29:45,2020
290,active,9,0,True,2020-08-19 03:01:58+00:00,0,402,402,6,0,True,True,False,2020-08-19 07:29:45,2020
291,active,9,0,True,2020-08-19 04:17:37+00:00,1,403,403,5,0,True,True,False,2020-08-19 07:29:45,2020
292,active,13,0,True,2020-08-19 04:02:17+00:00,0,404,404,3,0,True,True,False,2020-08-19 07:29:45,2020
293,active,13,0,True,2020-08-19 01:25:31+00:00,0,405,405,6,0,True,True,False,2020-08-19 07:29:45,2020
294,active,19,0,True,2020-08-18 23:22:58+00:00,0,406,406,0,0,True,True,False,2020-08-19 07:29:45,2020
295,active,2,0,True,2020-08-19 01:53:25+00:00,0,407,407,17,0,True,True,False,2020-08-19 07:29:45,2020
296,active,9,0,True,2020-08-19 03:24:19+00:00,1,408,408,5,0,True,True,False,2020-08-19 07:29:45,2020
297,active,13,0,True,2020-08-19 07:05:32+00:00,0,409,409,6,0,True,True,False,2020-08-19 07:29:45,2020
298,active,8,0,True,2020-08-19 02:38:14+00:00,0,410,410,11,0,True,True,False,2020-08-19 07:29:45,2020
299,active,4,0,True,2020-08-19 04:33:11+00:00,0,411,411,11,0,True,True,False,2020-08-19 07:29:45,2020
300,active,10,0,True,2020-08-19 03:44:10+00:00,0,412,412,9,0,True,True,False,2020-08-19 07:29:45,2020
301,active,9,0,True,2020-08-19 05:10:41+00:00,3,413,413,7,0,True,True,False,2020-08-19 07:29:45,2020
302,active,4,0,True,2020-08-19 04:07:36+00:00,0,414,414,19,0,True,True,False,2020-08-19 07:29:45,2020
303,active,3,0,True,2020-08-19 03:37:30+00:00,0,415,415,16,0,True,True,False,2020-08-19 07:29:45,2020
304,active,3,0,True,2020-08-19 06:15:29+00:00,1,416,416,11,0,True,True,False,2020-08-19 07:29:45,2020
305,active,11,0,True,2020-08-19 04:53:34+00:00,0,417,417,8,0,True,True,False,2020-08-19 07:29:45,2020
306,active,9,0,True,2020-08-19 02:21:54+00:00,0,419,419,6,0,True,True,False,2020-08-19 07:29:45,2020
307,out_of_service,0,0,False,1970-01-02 00:00:00+00:00,0,420,420,0,0,False,False,False,2020-08-19 07:29:45,1970
308,active,19,0,True,2020-08-17 16:27:03+00:00,0,421,421,0,0,True,True,False,2020-08-19 07:29:45,2020
309,active,5,0,True,2020-08-19 00:39:44+00:00,1,422,422,9,0,True,True,False,2020-08-19 07:29:45,2020
310,active,10,0,True,2020-08-19 01:35:22+00:00,0,423,423,9,0,True,True,False,2020-08-19 07:29:45,2020
311,active,3,0,True,2020-08-19 02:40:02+00:00,0,424,424,16,0,True,True,False,2020-08-19 07:29:45,2020
312,active,0,0,True,2020-08-18 22:46:58+00:00,0,425,425,16,0,True,True,False,2020-08-19 07:29:45,2020
313,active,1,0,True,2020-08-19 00:56:00+00:00,0,426,426,26,0,True,True,False,2020-08-19 07:29:45,2020
314,active,1,0,True,2020-08-18 14:14:07+00:00,0,427,427,18,0,True,True,False,2020-08-19 07:29:45,2020
315,active,6,0,True,2020-08-19 00:44:14+00:00,1,428,428,12,0,True,True,False,2020-08-19 07:29:45,2020
316,active,16,0,True,2020-08-18 22:24:09+00:00,0,430,430,3,0,True,True,False,2020-08-19 07:29:45,2020
317,active,1,0,True,2020-08-18 15:50:09+00:00,0,431,431,14,0,True,True,False,2020-08-19 07:29:45,2020
318,active,4,0,True,2020-08-19 00:27:01+00:00,0,432,432,15,0,True,True,False,2020-08-19 07:29:45,2020
319,active,2,0,True,2020-08-19 01:44:49+00:00,0,433,433,17,0,True,True,False,2020-08-19 07:29:45,2020
320,active,2,0,True,2020-08-19 00:42:49+00:00,0,434,434,17,0,True,True,False,2020-08-19 07:29:45,2020
321,active,9,0,True,2020-08-18 22:40:18+00:00,0,435,435,6,0,True,True,False,2020-08-19 07:29:45,2020
322,active,3,0,True,2020-08-19 05:17:31+00:00,0,436,436,12,0,True,True,False,2020-08-19 07:29:45,2020
323,active,4,0,True,2020-08-19 04:28:50+00:00,0,437,437,15,0,True,True,False,2020-08-19 07:29:45,2020
324,active,17,0,True,2020-08-19 00:24:28+00:00,0,440,440,0,0,True,True,False,2020-08-19 07:29:45,2020
325,active,12,0,True,2020-08-19 07:24:15+00:00,1,441,441,6,0,True,True,False,2020-08-19 07:29:45,2020
326,active,15,0,True,2020-08-18 21:01:08+00:00,0,442,442,0,0,True,True,False,2020-08-19 07:29:45,2020
327,active,4,0,True,2020-08-19 05:24:42+00:00,0,443,443,15,0,True,True,False,2020-08-19 07:29:45,2020
328,active,10,0,True,2020-08-19 01:47:02+00:00,0,445,445,9,0,True,True,False,2020-08-19 07:29:45,2020
329,active,0,0,True,2020-08-19 04:51:25+00:00,0,446,446,12,0,True,True,False,2020-08-19 07:29:45,2020
330,active,7,0,True,2020-08-19 00:58:46+00:00,0,447,447,12,0,True,True,False,2020-08-19 07:29:45,2020
331,active,7,0,True,2020-08-18 08:58:50+00:00,0,448,448,4,0,True,True,False,2020-08-19 07:29:45,2020
332,out_of_service,0,0,True,1970-01-02 00:00:00+00:00,0,449,449,0,0,False,True,False,2020-08-19 07:29:45,1970
333,active,10,0,False,2020-08-19 01:40:53+00:00,0,450,450,5,0,True,False,False,2020-08-19 07:29:45,2020
334,active,12,0,True,2020-08-19 05:11:27+00:00,0,451,451,3,0,True,True,False,2020-08-19 07:29:45,2020
335,active,13,0,True,2020-08-19 05:05:31+00:00,0,452,452,2,0,True,True,False,2020-08-19 07:29:45,2020
336,active,7,0,True,2020-08-19 03:15:46+00:00,0,453,453,8,0,True,True,False,2020-08-19 07:29:45,2020
337,active,0,0,True,2020-08-19 01:51:42+00:00,0,454,454,15,0,True,True,False,2020-08-19 07:29:45,2020
338,active,7,0,True,2020-08-19 01:08:48+00:00,0,455,455,5,0,True,True,False,2020-08-19 07:29:45,2020
339,active,6,0,True,2020-08-19 04:29:02+00:00,0,456,456,13,0,True,True,False,2020-08-19 07:29:45,2020
340,active,11,0,True,2020-08-19 01:12:46+00:00,0,457,457,0,0,True,True,False,2020-08-19 07:29:45,2020
341,active,6,0,True,2020-08-18 23:32:08+00:00,2,458,458,3,0,True,True,False,2020-08-19 07:29:45,2020
