,num_docks_disabled,last_reported,is_returning,num_ebikes_available,eightd_has_available_keys,num_docks_available,station_id,is_renting,is_installed,station_status,num_bikes_available,num_bikes_disabled,legacy_id,timestamp_of_data_read_request,year_station_last_reported
172,0,2020-08-04 22:49:17+00:00,True,0,False,1,199,True,True,active,14,0,199,2020-08-05 02:13:35,2020
173,0,2020-08-05 00:41:02+00:00,True,0,False,1,200,True,True,active,17,1,200,2020-08-05 02:13:35,2020
174,0,2020-08-04 12:17:44+00:00,True,0,False,15,201,True,True,active,0,0,201,2020-08-05 02:13:35,2020
175,0,2020-08-04 18:10:32+00:00,True,0,False,14,202,True,True,active,0,1,202,2020-08-05 02:13:35,2020
176,0,2020-08-04 08:21:44+00:00,True,0,False,9,203,True,True,active,6,0,203,2020-08-05 02:13:35,2020
177,0,2020-08-04 22:48:50+00:00,True,0,False,12,204,True,True,active,2,1,204,2020-08-05 02:13:35,2020
178,0,2020-08-04 19:24:51+00:00,True,0,False,7,205,True,True,active,8,0,205,2020-08-05 02:13:35,2020
179,0,2020-08-05 01:54:39+00:00,True,0,False,14,206,True,True,active,9,0,206,2020-08-05 02:13:35,2020
180,0,2020-08-05 00:47:59+00:00,True,0,True,4,208,True,True,active,11,0,208,2020-08-05 02:13:35,2020
181,0,2020-08-04 23:49:19+00:00,True,0,False,7,209,True,True,active,8,0,209,2020-08-05 02:13:35,2020
182,0,2020-08-04 18:57:17+00:00,True,0,False,13,210,True,True,active,1,1,210,2020-08-05 02:13:35,2020
183,0,2020-08-05 01:17:09+00:00,True,0,False,2,211,True,True,active,17,0,211,2020-08-05 02:13:35,2020
184,0,2020-08-05 02:06:01+00:00,True,0,False,13,212,True,True,active,20,0,212,2020-08-05 02:13:35,2020
185,0,2020-08-05 00:54:10+00:00,True,0,True,9,213,True,True,active,7,0,213,2020-08-05 02:13:35,2020
186,0,2020-08-04 23:30:07+00:00,True,0,False,9,214,True,True,active,6,0,214,2020-08-05 02:13:35,2020
187,0,2020-08-05 02:06:32+00:00,True,0,False,1,215,True,True,active,14,0,215,2020-08-05 02:13:35,2020
188,0,2020-08-04 18:10:19+00:00,True,0,False,7,216,True,True,active,12,0,216,2020-08-05 02:13:35,2020
189,0,2020-08-05 00:16:43+00:00,True,0,False,1,217,True,True,active,17,1,217,2020-08-05 02:13:35,2020
190,0,2020-08-05 01:39:07+00:00,True,0,False,7,218,True,True,active,7,1,218,2020-08-05 02:13:35,2020
191,0,2020-08-05 00:12:56+00:00,True,0,False,5,219,True,True,active,10,0,219,2020-08-05 02:13:35,2020
192,0,2020-08-05 02:12:03+00:00,True,0,False,7,221,True,True,active,12,0,221,2020-08-05 02:13:35,2020
193,0,2020-08-05 01:31:21+00:00,True,0,True,6,222,True,True,active,8,0,222,2020-08-05 02:13:35,2020
194,0,2020-08-05 01:31:10+00:00,True,0,False,11,224,True,True,active,6,0,224,2020-08-05 02:13:35,2020
195,0,2020-08-05 02:12:42+00:00,True,0,False,12,225,True,True,active,7,0,225,2020-08-05 02:13:35,2020
196,0,2020-08-05 01:52:14+00:00,True,0,False,3,226,True,True,active,12,0,226,2020-08-05 02:13:35,2020
197,0,2020-08-05 00:41:58+00:00,True,0,False,15,227,True,True,active,4,0,227,2020-08-05 02:13:35,2020
198,0,2020-08-05 00:40:35+00:00,True,0,False,7,228,True,True,active,12,0,228,2020-08-05 02:13:35,2020
199,0,2020-08-05 01:12:26+00:00,True,0,False,10,232,True,True,active,1,0,232,2020-08-05 02:13:35,2020
200,0,2020-08-05 01:18:44+00:00,True,0,False,11,233,True,True,active,4,0,233,2020-08-05 02:13:35,2020
201,0,2020-08-04 23:50:55+00:00,True,0,False,11,234,True,True,active,4,0,234,2020-08-05 02:13:35,2020
202,0,2020-08-04 21:47:50+00:00,True,0,False,10,235,True,True,active,4,1,235,2020-08-05 02:13:35,2020
203,0,2020-08-05 00:14:33+00:00,True,0,False,5,236,True,True,active,10,0,236,2020-08-05 02:13:35,2020
204,0,2020-08-05 01:42:46+00:00,True,0,False,3,239,True,True,active,12,0,239,2020-08-05 02:13:35,2020
205,0,2020-08-04 22:15:33+00:00,True,0,False,3,255,True,True,active,12,0,255,2020-08-05 02:13:35,2020
206,0,2020-08-04 19:25:29+00:00,True,0,False,0,258,True,True,active,15,0,258,2020-08-05 02:13:35,2020
207,0,2020-08-04 09:01:37+00:00,True,0,False,15,259,True,True,active,0,0,259,2020-08-05 02:13:35,2020
