,num_ebikes_available,is_installed,num_docks_disabled,is_renting,last_reported,num_bikes_disabled,eightd_has_available_keys,station_status,num_bikes_available,legacy_id,num_docks_available,station_id,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
294,0,True,0,True,2020-07-29 18:34:56+00:00,1,False,active,2,406,12,406,True,,,2020-07-29 20:07:05,2020
295,0,True,0,True,2020-07-29 19:27:37+00:00,0,False,active,5,407,14,407,True,,,2020-07-29 20:07:05,2020
296,0,True,0,True,2020-07-29 19:56:29+00:00,0,False,active,7,408,8,408,True,,,2020-07-29 20:07:05,2020
297,0,True,0,True,2020-07-29 19:52:35+00:00,0,False,active,7,409,12,409,True,,,2020-07-29 20:07:05,2020
298,0,True,0,True,2020-07-29 16:28:35+00:00,2,False,active,15,410,2,410,True,,,2020-07-29 20:07:05,2020
299,0,True,0,True,2020-07-29 16:18:58+00:00,2,False,active,12,411,1,411,True,,,2020-07-29 20:07:05,2020
300,0,True,0,True,2020-07-29 20:02:18+00:00,0,False,active,12,412,7,412,True,,,2020-07-29 20:07:05,2020
301,0,True,0,True,2020-07-29 20:04:38+00:00,1,False,active,8,413,10,413,True,,,2020-07-29 20:07:05,2020
302,0,True,0,True,2020-07-29 18:24:02+00:00,0,False,active,4,414,19,414,True,,,2020-07-29 20:07:05,2020
303,0,True,0,True,2020-07-29 19:49:12+00:00,0,False,active,1,415,18,415,True,,,2020-07-29 20:07:05,2020
304,0,True,0,True,2020-07-29 20:06:03+00:00,0,False,active,8,416,7,416,True,,,2020-07-29 20:07:05,2020
305,0,True,0,True,2020-07-29 20:01:21+00:00,0,False,active,4,417,15,417,True,,,2020-07-29 20:07:05,2020
306,0,True,0,True,2020-07-29 19:49:50+00:00,0,False,active,11,419,4,419,True,,,2020-07-29 20:07:05,2020
307,0,False,0,False,1970-01-02 00:00:00+00:00,0,False,out_of_service,0,420,0,420,False,,,2020-07-29 20:07:05,1970
308,0,True,0,True,2020-07-29 14:32:21+00:00,1,False,active,9,421,9,421,True,,,2020-07-29 20:07:05,2020
309,0,True,0,True,2020-07-29 15:13:37+00:00,0,False,active,14,422,1,422,True,,,2020-07-29 20:07:05,2020
310,0,True,0,True,2020-07-29 19:04:10+00:00,0,False,active,9,423,10,423,True,,,2020-07-29 20:07:05,2020
