,num_ebikes_available,num_docks_available,last_reported,station_status,legacy_id,eightd_has_available_keys,station_id,is_returning,num_bikes_available,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
203,0,8,2020-08-18 18:30:51+00:00,active,236,False,236,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
204,0,4,2020-08-18 18:34:09+00:00,active,239,False,239,True,11,0,0,True,True,,,2020-08-18 18:43:50,2020
205,0,8,2020-08-18 17:41:23+00:00,active,255,False,255,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
206,0,7,2020-08-18 11:20:18+00:00,active,258,False,258,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
207,0,5,2020-08-18 17:28:18+00:00,active,259,False,259,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
208,0,10,2020-08-18 10:37:49+00:00,active,260,False,260,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
209,0,3,2020-08-18 17:46:16+00:00,active,271,False,271,True,11,1,0,True,True,,,2020-08-18 18:43:50,2020
210,0,9,2020-08-18 16:44:29+00:00,active,272,False,272,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
211,0,19,2020-08-18 18:28:14+00:00,active,273,False,273,True,21,0,0,True,True,,,2020-08-18 18:43:50,2020
212,0,4,2020-08-18 18:27:07+00:00,active,279,False,279,True,15,0,0,True,True,,,2020-08-18 18:43:50,2020
213,0,15,2020-08-18 15:41:25+00:00,active,280,False,280,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
214,0,9,2020-08-18 18:12:44+00:00,active,282,False,282,True,6,0,0,True,True,,,2020-08-18 18:43:50,2020
215,0,8,2020-08-18 18:38:03+00:00,active,296,False,296,True,14,1,0,True,True,,,2020-08-18 18:43:50,2020
216,0,3,2020-08-18 18:17:03+00:00,active,318,False,318,True,16,0,0,True,True,,,2020-08-18 18:43:50,2020
